Another restful spot is the River Viewing Pavilion (Wangjianglou), in a park along the south bank of the Jin River. More than 100 kinds of bamboo grow here. As in other traditional Chengdu parks, there are pavilions and towers, rock gardens, ponds, and shady paths. River viewing of a different type is recommended at the site of the Dujiangyan Irrigation System, 57 km (35 miles) northwest of Chengdu. This ambitious irrigation and flood-control project, built in the third century b.c., is still in use. The lush hills along the shore provide a poetic setting for an engineering wonder.	The Dujiangyan Irrigation System was built in the third centurcy B.C. to control flooding of the Jin River, which enabled later designers to build such wonders as the River Viewing Pavilion (Wangjianglou) in a scenic park to the southeast in Chengdu.	Travel-17
Although the first mention of the town dates back to 1498, there is really nothing here of historical significance. The town itself, especially Calle San Miguel, is simply a profusion of shops. At the bottom of San Miguel a series of winding stairways, lined by shops of course, lead down towards a 7 km (nearly 5 mile) sweep of golden coastline. This consists of six beaches connected by the wonderful Paseo Maritimo (beach promenade) and broken only by the rocky promontory of Castillo de Santa Clara, which separates the Bajondillo (east) and Carihuela (west) sections of town.	The national park of El Torcal de Antequera is a high limestone plateau that has been eroded by rainwater into a fantasy landscape of fluted pinnacles and towers.	Travel-18
The Costa Blanca’s reputation for magnificent beaches and lively resorts comes from the northern stretch of coast. Take the N-332 from Alicante and drive through Campello to the fishing port of Villajoyosa. This picturesque village, some 30 km (18 miles) from the provincial capital, is more authentically Spanish in character than Benidorm, its cosmopolitan neighbour. 	Due to its core working class, the fishing village of Villajoyosa maintains more of a classic Spanish character.	Travel-19
As an essentially 19th-century phenomenon, Shanghai matured too late to contribute to classical Chinese art or culture. If historic monuments are relatively rare here, it doesn’t mean the city lacks for sights. In Shanghai the interest shifts to relics of uninhibited prewar capitalism and scenes of the city’s contemporary energy and flair.	Chinese performances combine amusement with edification in a glittering package few Western impresarios could afford to mount.	Travel-20
Perched on the edge of the Bairro Alto is one of Lisbon’s most evocative sights, the shell of the 14th-century Igreja do Carmo, which was packed with worshippers on All Saints’ Day, 1755, when the terrible earthquake brought the roof down. The church remains deliberately preserved as an atmospheric ruin. Nearby, the sumptuous 16th-century Igreja de São Roque features a lavish baroque chapel of São João Baptista (St. John the Baptist) and a small museum of sacred art.	 However, you don’t have to go in search of snow to ski; the Glacier ski center in Pankow has the longest indoor ski course in the world.	Travel-21
Eco- and adventure-tourism fans will feel they’ve reached nirvana here. With an increasing number of tourists looking for these options, the Mexican Association of Adventure Travel and Eco-tourism (AMTAVE; Tel. (5) 663-5381, or www.amtave.com.mx) was formed to offer information about the most qualified guides and authentic service providers in each area of Mexico, and can direct you to qualified members in the area.	One of the town’s main attractions is the natural phenomenon of the Bay of Fundy’s extraordinary tides, with a variation from low to high tide of 8.	Travel-22
Sailing: Weekend and summer sailing is very popular with Athenians as the crowded marinas such as those at Pireaus testify. Tournaments occur regularly throughout the summer, and even the children have their own league competitions. Several companies have boats to rent — with crew or “bare” if you have a skipper’s certificate. Contact the Hellenic Sailing Federation, Odos Xenofondos 15, Tel. 01-3235560 for more details.	Athens features a very active sailing community, especially in the summer which features tournaments both for adults and children.	Travel-23
To the west of the Acropolis stands another small range of hills now cut by footpaths and covered in trees offering cooling shade in the heat of summer. This area, reached by crossing Odós Rovertou Gali and walking up behind the Dionysus restaurant, offers splendid views across to the Acropolis (it’s the best place for afternoon overviews), and the Sound and Light Show auditorium is located here for this reason. Several archaeological sites can be seen and the area is much less crowded than the Acropolis itself. You’ll also see the 16th century church, Ayios Dimítrios Loumbardhi, nestling under the woodland canopy.	Following this, new defensive walls were constructed that included elements of the ruined old Temple of Athena and the old Parthenon.	Travel-24
As a delightful alternative to driving, you can travel from Vancouver to Squamish aboard the Royal Hudson 2860 steam train, a regular old puffer giving you a close-up view of mountain and forest. The round trip takes 6 hours, including a 2-hour stopover in Squamish allowing for a walk over to Shannon Falls. You also have the option of making one leg of the trip by sea (30 minutes longer). Board the morning train in North Vancouver at the bottom of Pember Street and return from Squamish on the MV Britannia ferry — or vice versa, starting from Vancouver’s Harbor Ferry dock at the bottom of Denman Street.	Common scenic options from Squamish to Vancouver are the Royal Hudson 2860 steam train that provides a great view of the famed Pacific Northwest landscape along with a stop to see Shannon Falls or traveling by sea on the MV Britannia ferry.	Travel-25
At the beginning of the 19th century, Napoleon managed to drag Portugal into the heat of Europe’s conflicts. France invaded in 1807 when Portugal refused to close its ports to British shipping. The royal family fled to Brazil aboard a British ship and the British general, Arthur Wellesley (later the Duke of Wellington), countered the invasions. The final battle came in 1810–1811, when the French, unable to pass the huge fortifications at Torres Vedras, retreated back to Spain.	 Two of the more popular of Budapest’s first division football teams are currently Kispest-Honvéd and Ferencváros.	Travel-26
Wood carvings are made from a variety of native trees. Some of the best are made from the lignum vitae, the Bahamian national tree, and from the wild tamarind. The carvings come in a bewildering variety, though animal and fish motifs seem to predominate. Always check a piece thoroughly before you buy as they are vary in quality. Don’t buy wood if it looks green — this usually means the wood has not been allowed to season, and it may split as it dries.	The wild tamarind, the Bahamian national tree, is popular with local artisans for carving a variety of trinkets available for purchase.	Travel-27
The Chinese arrived in the wake of the great Taiping Rebellion of 1851, seeking security and prosperity in what they were told were California’s “Golden Mountains.” They suffered both exploitation by Chinese entrepreneurs, who used them as indentured labor, and discriminatory taxation by the state legislature. The worst-treated, however, were the Native Americans, whose numbers dwindled rapidly not only as a result of disease and malnutrition but also because of systematic massacres in the 1850s by Californian militia.	You can get to almost all these places by train or bus, and air travel is quite cheap.	Travel-28
Fishing: You don’t need to be a professional angler to enjoy a relaxing day’s fishing. Just about every male over the age of five can be found sitting on the sea wall waiting for a bite and it is amazingly relaxing to be letting the rod do all the work. Or you can rent a small boat and head out into deeper water. Contact the Amateur Anglers and Maritime Sports Club at Moutsopoulou Quay, Tel. 01-4515731 for more details.	Fishing is a popular and relaxing pastime enjoyed by the locals who sit out on the sea wall angling for a bite.	Travel-29
On the site of the Gothic complex of the Hospital de la Santa Creu (Hospital of the Holy Cross), a hospital and refuge for pilgrims stood for a thousand years. Gaudí died here in 1926. The present structures were begun in 1401. Look for the frieze of 16th-century tiles on the life of St. Paul in the entryway of the Institut d’Estudis Catalans. The hospital’s courtyard is restful, with benches near orange trees ripe with fruit in summer. Exhibitions of art and books are held in the various halls off the cloister.	Though over a millenium old, the current hospital structure was started in 1401 and contains wonderful elements like a frieze of St. Paul's life from 16th century and a quaint courtyard with inviting benches and fresh orange blossoms in the summer.	Travel-30
Waterwheels have been operating in the Murcia region for over a thousand years. You can see one at La Ñora, 6 km (31⁄2 miles) from the Murcia city centre. The original wheel has been replaced with a steel one, but the Moorish system is otherwise unchanged. A few kilometres (a couple of miles) farther, in the direction of Granada on the N-340, the Museo de la Huerta (Agriculture Museum) at Alcantarilla adjoins a second waterwheel, also of steel. Museum exhibits present all aspects of Murcian country life, including traditional furnishings.	Waterwheels have been in use in the Murcia region for over a millenia and though the original wooden wheels have been replaced with a steel wheels (as at La Ñora and the Museo de la Huerta), the Moorish waterwheel system remains largely the same.	Travel-31
Since the time of the First Opium War (1839–1842), Western nations had been pushing China to open its doors to foreign trade. In 1860, during the Second Opium War, British and French troops forcibly occupied Beijing and exacted treaty rights. Foreign delegations, businesses, and missionaries poured into the capital, taking up residence in the Legation Quarter, located just southeast of the Forbidden City.	After years of pressure to allow foreign trade, the French succeed in acquiring treaty rights from Beijing after the Second Opium War, releasing an outpouring of delegates, missionaries, and business into the city.	Travel-32
This is an ideal island to put on your walking boots and take to the countryside. You will be well-rewarded, with small remote villages, hidden churches, and a rural lifestyle to explore. Though Cretans are bemused as to why anyone would want to hike without any purpose but the pleasure of it, they have a genuine welcome for travelers on foot. Itineraries can range from easy flat short walks to steep mountain hikes, though it’s not advisable to head into the high peaks without a guide.	Hikes in Crete are filled with much to see amongst the hidden villages, churches, and idyllic scenery - not to mention the friendly interactions with the locals you will meet on the way.	Travel-33
Tourists can choose between ordinary Chinese passenger ships or more deluxe luxury cruise ships that cater to overseas visitors. The river boats that the Chinese use lack frills, amenities, and guides. The luxury craft charge much more but offer a good range of tourist services, including decent meals. Often reserved in part for package tours, these ships are also open to independent travelers, and staterooms can even be booked in advance overseas with such lines as Victoria Cruises.	 Once there, you should be able to count off all the other Canary Islands and, on a good day, see North Africa.	Travel-34
This stark mountain landscape of pine forest progressively thinning out to more arid, craggy canyons above the fast-flowing river is the pioneer country that “made” British Columbia. Driving east from Vancouver on the Trans-Canada Highway and following the Fraser River north to its tributary, the Thompson, you are backtracking along the great exploration route traced by intrepid fur traders from the prairies to the Pacific. It’s also the route unerringly followed by millions of Pacific salmon between the ocean and their spawning grounds far inland. And, against all the odds of the terrain, it’s the route the railways chose to carry the riches of lumber, mining — and the first tourists — across the continent.	Driving eastward from Vancouver through the stark mountain landscape that defines British Columbia, you retrace the not only the steps of the original fur traders on their way to the pacific, but also Pacific salmon on their migratory journeys and the railroad itself.	Travel-35
Just around the corner and up a curving alleyway of vendors, the Great Mosque (Qingzhensi) traces its history to a.d. 742. The serene and spacious complex consists of gardens, temples, and pavilions, largely in the Chinese style. The side galleries contain beautifully carved furniture and screens. The triple-eaved Introspection Tower (Shengxin) is a minaret from which many of Xi’an’s sizeable Muslim minority, including descendants of Silk Road travelers, are called to prayer. The prayer hall holds over 1,000.	Xi'an contains a sizable Muslim community originating from exchange along the Silk Road, with its most famous mosque, Qingzhensi, containing sizable grounds with Chinese-influenced temples and gardens, among its room for over a thousand in its main prayer hall.	Travel-36
Candlesticks, pots and pans, old-fashioned scales, bowls, and trays can be found across Portugal. Cataplanas make a delightful decorative or functional souvenir. The Moorish tradition of producing cooking utensils from beaten metal is maintained in the town of Loulé, in the Algarve. 	Portugal is a treasure trove for artisanal-yet-functional souvenir's like bows, trays, and candlesticks, which are often made in the old Moorish traditions.	Travel-37
Sukarno’s association with the PKI led to his being forced to yield most of his powers. Only his honored role in the independence struggle saved him from trial. In 1968 Suharto took over the presidency. 	Suharto took over Bali's presidency in 1968 after Sukarno was forced to abdicate due to his ties with the PKI.	Travel-38
The neighboring suburb of San Marino was once owned by railroad tycoon Henry E. Huntington (1850–1927), and his fine mansion now houses the Huntington Library (1151 Oxford Road). Its collection of rare books includes one of the First Folios of Shakespeare, a Gutenberg Bible, and a first edition of Benjamin Franklin’s autobiography. The most seductive attraction is perhaps the 130-acre (50-hectare) Botanical Garden, with its magnificent Rose, Desert, and Japanese gardens.	San Marino contains two main attractions: the Huntington Library with its large collection of books and the Botanical Gardens, which range over a hundred acres -a rarity in the Los Angeles area- and contains several gardens dedicated to specific styles.	Travel-39
From the Golden Temple, continue descending the narrow lane and you will come to temple complex dominated by a five-tiered pagoda, the Kumbheshwar Temple, which is dedicated to Shiva and dates to 1392. Two ponds in the temple compound are said to be fed by waters from the holy Gosainkund Lake high in the Himalayas. During summer, thousands of devotees come to bathe in these ponds beneath a richly ornamented Shiva lingam.	In summer months, Shiva devotees come to the ponds at the Kumbheshwar Temple to bath.	Travel-40
The museum looks out on East Lake (Dong Hu), vaunted as the largest lake in any municipal park in China, with 33 sq km (nearly 13 sq miles) of invitingly clear water. Boating, swimming, and fishing are popular here. Of course, no Chinese lake would be complete without its artificial islands, causeways, and pavilions, several of which serve as teahouses festooned with peach and plum blossoms, orchids or osmanthus, depending on the season.	Common sights in Chinese lakes include artificial islands, causeways, and pavilions, which may also serve as teahouses festooned with flowers, depending on the season.	Travel-41
Southwest of the Invalides is the Ecole Militaire, where officers have trained since the middle of the 18th century. Their former parade ground, the vast Champ de Mars, is now a green park stretching all the way to the Tour Eiffel. Horse races were held here in the 1780s, and also five World Fairs between 1867 and 1937. In the 20th century, it has become the front lawn of the Left Bank’s most luxurious residences. It’s also popular with American expatriates, who often can be seen playing touch football or softball games.	The vast park Champ de Mars stretches to the Tour Eiffel, big enough for hosting five World Fairs and even horse races, and inviting enough for expatriates to take up popular foreign sports like softball or football on its lawns.	Travel-42
Near the town of Lisse are the celebrated Keukenhof Gardens, a 28-hectare (69-acre) showpiece flower garden which opens its doors to the public. You’ll find crocus, hyacinth, and narcissus blooms along with the tulip, in colors you normally only see in your imagination. The landscape at Keukenhof is enhanced by pretty windmills, adding to the authentic Dutch feel. There is also a restaurant and a gift shop where you can buy bulbs, blooms, and other Dutch souvenirs.	It also has some of the oldest waterways, once so important for the delivery of goods from around the Dutch colonial world.	Travel-43
Two of Beijing’s top attractions, the Summer Palace and the Western Hills, are located northwest of the capital’s relentless urban sprawl. This is the beautiful, hilly countryside of the Haidian District (home to China’s top universities and computer technology developers). And closer to city center, the western precincts of Beijing are the site of four major temples, the Beijing Art Museum, and the Beijing Zoo.	Near the northern gate to the Forbidden City is the Imperial Garden (Yu Hua Yuan), filled with small pavilions, ancient cypress trees, and complex rookeries, all built during the Ming Dynasty.	Travel-44
German Qingdao suffered a curious fate during World War I. Japan, which joined the Allied forces, invaded the city, imprisoned the survivors of the German garrison, and occupied Qingdao for the duration of the war. China wasn’t able to regain sovereignty until 1922. After the Communists came to power in 1949, industrial development went forward. However, even though the population now exceeds 4 million (including the outlying regions), Qingdao keeps its quiet allure.	Japan invaded Qingdao during WWI for the duration of the war, only returning the region to China in 1922.	Travel-45
In Lombok, ritual fights long ago took the place of war. The Balinese and Sasaks hurl packets of cooked rice at each other in the October perang ketupet festival. Large crowds gather regularly in villages in Lombok to watch peresehan contests in which men armed with rattan canes and leather shields lash at each other until the referee declares one of them the victor.	 There are more fine beaches towards the southern tip of the island, but you will need a four-wheel-drive vehicle to get there.	Travel-46
South of Hollywood Boulevard is L.A.’s most famous street, Sunset Boulevard. The section between Hollywood and Beverly Hills, known simply as “The Strip,” continues to be the playground of the rich, famous, young, and hip. A drive down Sunset can be dangerous, as the billboards touting the latest movies and records may make it difficult to keep your eyes on the road.	LA's most famed street, Sunset Blvd., is filled with activities and people, though be aware that if driving, the boulevard is also filled with enticing animated billboards known to distract tourist drivers!	Travel-47
National unity and strength were renewed under the Sui Dynasty (a.d. 581–618), a brief prelude to the highest achievements of Chinese art. The Sui built a stately new metropolis at Chang’an, near the site of the old Han capital (present-day Xi’an, in Shaanxi Province). They also began work on the Grand Canal, which was to link the rice-growing areas of the Yangzi valley with Beijing, an engineering achievement comparable to the construction of the Great Wall.	The Sui Dynasty significantly improved national unity, building a new city at Chang'an and starting the work on the Grand Canal that connected Beijing with the rice fields in the Yangzi.	Travel-48
Diexodos is a company that organizes guided hiking tours either by the day or longer. They can supply equipment and extra insurance if you need it. Contact them at Tel./fax (0841) 28098.	The Diexodos company organizes guided hikes for one or more days and can even supply your equipment and insurance if you need them.	Travel-49
Except for quotations on the walls from the New Testament and Christian Science founder, Mary Baker Eddy, there’s no decoration. Some stained glass windows are found in the older church, which also contains founder Mary Baker Eddy’s chair. She only addressed the congregation twice, as she wished to avoid any personal idolatry. A guided tour is highly recommended (you can only visit the original church by joining a tour).	The church is only visitable by guided tour and is itself sparsely decorated with a few New Testament verses on the wall and stained glass windows in the older church.	Travel-50
Towards the northeast of the Beira Alta is the barren plateau of the Planalto (“High Plain”), a wild, cold, and sparsely populated region, but important enough to have been fought over by Portugal and Spain. The plateau’s isolation attracted many Jews fleeing the Inquisition. The atmospheric walled town of Trancoso (43 km/26 miles to the north of Guarda) records this heritage in the stone carvings above the doorways of Jewish houses. From miles around, you can see the powerful castle walls and strong keep built by Dom Dinis to fortify the border against Spain.	 An unexpected bargain is cashmere sweaters, in all styles and colors.	Travel-51
Of all the springs in Jinan, the one with the most historical associations is the Jet Spring (Baotuquan). It was from this spring in the 17th century that the Qing Dynasty Emperor Kangxi took a swig and pronounced it the “First Spring Under Heaven.” It is now surrounded by a carefully landscaped park. A short walk away is Black Tiger Spring (Heihuquan), its sweet water roaring from the mouths of three tigers carved in a black stone cliffside.	The park containing Baotuquan (Jet Spring) dates back to the 17th century when Emperor Kangxi of the Qing Dynasty tasted the spring's water and declared it to be the "First Spring Under Heaven."	Travel-52
Champlain’s Abitation of 1608 — two wooden houses and a storehouse for furs surrounded by a stockade and a ditch — stood on the Place Royale, now a beautifully restored square of elegant 17th- and 18th-century houses. In the center is a replica of a 1686 bust of Louis XIV. Facing the Place Royale, the church of Notre-Dame-des-Victoires celebrates French victories over the British before 1759.	The two houses and storehouse were the original habitation of Champlain upon which now stands the restored central square with 18th and 17th century houses, the church of Notre-Dame-des-Victoires, and in the center a bust of Louis XIV.	Travel-53
The National Museum of Science and Technology (1867 St. Laurent Boulevard) is in the style of science through fun and games. In Canada’s largest museum, there are views of the heavens through a huge refracting telescope, do-it-yourself demonstrations of balance and optics, and a plastic bubble with live chicks hatching in front of your eyes. But with all the new-fangled razzmatazz, the museum hasn’t forgotten the charm of mint-condition antique cars and, above all, old train engines — behemoths from the great era of steam that truly “made” Canada.	Providing a cultural counterpoint a block north of the Convention Center, Vancouver architect Arthur Erickson’s transparent Roy Thomson Hall glows at night to show off the throngs of smart concert-goers attending the Toronto Symphony Orchestra.	Travel-54
With his ambition of uniting the states of Brandenburg and Prussia, it was the Great Elector Friedrich Wilhelm (1640–1688) who prepared Berlin to become a strong capital, and fortified it as a garrison town. The first newcomers were 50 wealthy Jewish families who had been expelled from Vienna in 1671. Then 14 years later 5,600 Huguenot Protestants arrived after being driven out of France by the revocation of the Edict of Nantes. At a time when France was considered the cultural master of Europe, these sophisticated merchants and highly skilled craftsmen — among them jewelers, tailors, chefs, and restaurant-owners — brought a new refinement to the town.	Friedrich Wilhelm was instrumental in the development of Berlin, shepherding in 50 affluent Jewish families initially, and later, thousands of Huguenot Protestants fleeing France, who together greatly increased the towns upper class with more refined crafts such as culinary arts, tailoring, and jewelry making.	Travel-55
From behind the Ajuntament, take the short carrer d’Hèrcules to the Plaça de Sant Just for a quick peek at the church of Sants Just i Pastor and the small, charming, quiet square it sits on, evocative of a bygone Barcelona. The church is one of the oldest in the city, though often remodeled. It is said that any will to which one swears before the church’s altar is recognized as valid by the courts of Barcelona, a practice that dates to the tenth century.	Set back from the street is one of La Rambla’s great attractions and a constant in the life of Barcelonans: the Mercat de Sant Josep, also called La Boquería.	Travel-56
Tomar’s pleasant central square, Praça da Republica, is flanked by the elegant Manueline church of São João Baptista, with an unusual octagonal belfry and intricate portico, and the 17th-century town hall. The statue in the center of the plaza tells the real story of the town, though. Beneath a colony of ever-present pigeons, it depicts Gualdim Pais, Grand Master of the Portuguese branch of the crusading Order of the Knights Templar, to whom the town was granted in 1157.	 From Kathmandu, take a car or bus up the Trisuli River valley (an adventure in itself) to Dhunche, the entrance to Langtang National Park (there is a small fee to enter, so keep the ticket: it may be requested en route).	Travel-57
Poland’s war-torn and almost incomprehensibly fractured history plays out like an epic novel — occasionally triumphant, frequently sad and tragic. Over a millennium, Poland evolved from a huge and imposing, economically powerful kingdom to a partitioned nation that ceased to exist on world maps for over 120 years, and finally to a people and land at the center of the 20th century’s greatest wars and most horrific human tragedies. But Poland has survived, with its culture, language and most of its territory intact, and today Poles look forward with optimism to taking their place at the forefront of the new, post-Communist Central Europe.	Polands emerging economy today masks the ups and downs of its history, including being wiped off the map for over a century but also being one of the most powerful European kingdoms at one point.	Travel-58
At the summit is one of the oldest stupas in the world, an immense white mound surmounted by a golden cube, on the four sides of which are the astonishing all-seeing eyes of Buddha. Above this rises a tower of 13 diminishing golden disks symbolizing the 13 steps to enlightenment, then a golden royal parasol topped by a bell-shaped crown. Strings of prayer flags stretch from the tower’s pinnacle, and around the base are hundreds of small prayer wheels. While pilgrims circumambulate the stupa, monkeys, dogs, and pigeons clamber about and forage for scraps of food offerings in small altars set in the foundation.	Freak Street is no longer Kathmandu’s hub for the backpacking crowd; today’s budget travelers seem to be willing to spend a bit more than their hippie predecessors did.	Travel-59
As the Roman empire began to crumble, however, Huns and Vandals swarmed over the river, and during the early fifth century Aquincum fell to the tribes of Attila. It is believed that the town on the west side of the river was named after Attila’s brother (or possibly his brother-in-law), Buda, who was banished there. When Attila died in 453 the Huns were overthrown and the Avars became the dominant power, occupying the region from the middle of the sixth century to the early ninth century.	The Huns and Vandals ruled the river after the Romans, even naming a city after Attila's brother, until the rise of Avars after Attila died.	Travel-60
