BEER	REVAL
0.020656997452472244	0.39727357
0.29196725085006225	0.507775843
0.012928536390787856	0.419922292
0.22962223998361847	0.707372963
0.034629173962503715	0.454593509
0.13730039181139894	0.627355516
0.04240271299155248	0.712091208
0.24107595630842757	0.716188371
0.05549328761774912	0.411611974
0.07276477884627708	0.699288666
0.07128628746985771	0.618885279
0.04064540911403306	0.609817743
0.017991747698227402	0.498426765
0.1530059227779799	0.56295532
0.0720922918626741	0.469229162
0.053621523342658794	0.527359843
0.05136242790582495	0.547320545
0.028277860859709243	0.563564122
0.36384200818570545	0.767310262
0.471853323270381	0.799564183
0.05504608622547012	0.615764439
0.07109041953670703	0.693449497
0.07469521151825854	0.370360851
0.10415066375973214	0.693455696
0.008955359215346162	0.545083344
0.8305810225603355	0.637518883
0.10300300765659004	0.611237884
0.39713642159966195	0.792357624
0.04661290670618958	0.688505352
0.04837843432601896	0.640909433
0.19913802161409486	0.651931345
0.043933789502063926	0.550818324
0.02954382018619279	0.564290464
0.29426036627958396	0.667023659
0.11781868816173506	0.502924085
0.01008395009407812	0.668472588
0.12218782249860195	0.508180737
0.06898644472274644	0.758032501
0.04276970342314163	0.484544814
0.038102445339350366	0.17282258
0.18453230441409507	0.542422831
0.22844398138183258	0.742879272
0.29018255589720054	0.450003684
0.04858886581312554	0.633445144
0.34122477374005306	0.74928236
0.05832265016607596	0.626951277
0.13244439451421802	0.369929135
0.06930009953407401	0.770578921
0.6088778819327703	0.852283597
0.04546622448044885	0.606906652
0.042748685623551656	0.606820226
0.5590490578584018	0.529438376
0.017263366391070754	0.159955159
0.04889982483289208	0.715686023
0.05871697078397882	0.675360978
0.18317056717341787	0.775833666
0.04909240243610767	0.474726409
0.13646098052468136	0.304545075
0.017779961992892734	0.589802742
0.1150413622976301	0.825097859
0.17222064519321778	0.712953806
0.06802368849304667	0.733568847
0.07938842632388268	0.395092815
0.035877235383685396	0.516582906
0.03884518100240073	0.635274708
0.2468397275573465	0.604712129
0.1562321820329741	0.699622989
0.17892754544138556	0.687291145
0.02339737225097856	0.445664465
0.08306701911668612	0.660836697
0.043944105771158294	0.509991646
0.020337982318974743	0.462138504
0.0734469426613702	0.613843799
0.022375495840356207	0.598862529
0.20123164329115636	0.674779475
0.08808203024680465	0.750068903
0.041208718111101744	0.564289987
0.0828583903058969	0.700426161
0.06697478957365505	0.804319084
0.03332537648719719	0.59591943
0.057702579650649705	0.703400731
0.041659828642900666	0.491963089
0.09607665596561525	0.579199851
0.060784257991583594	0.62910533
0.12341329145793967	0.702056646
0.2587616998308299	0.626911283
0.23399791762860506	0.621478319
0.04892682485605887	0.585661471
0.03303945472377259	0.612131178
0.1960095512545739	0.588398993
0.4332986316363446	0.682881415
0.07549066716715096	0.239037529
0.3106839351053477	0.709946275
0.14984901492200334	0.688299119
0.5899650835217265	0.781666458
0.05476562178916238	0.515081763
0.336331040432828	0.648255527
0.09168425418826098	0.61687243
0.1418353127090055	0.550724864
0.057886890287539	0.320118666
0.48441862078878534	0.780553997
0.029967038947815834	0.557863653
0.16853774784656042	0.756249785
0.14929703085395915	0.720469475
0.06194797897695656	0.626701415
0.03369710089095997	0.733604252
0.22175247832964262	0.550268054
0.05481152458803332	0.601934552
0.08663283802739281	0.533643484
0.037450558901302555	0.557238579
0.1335083264382279	0.635656655
0.0922518884106921	0.592235088
0.09355257359543327	0.689130306
0.02521302725579975	0.676250815
0.025072602631403148	0.528618872
0.07731497768506027	0.75298053
0.212835578337676	0.670688689
0.4758475900120346	0.80159992
0.019511693065891383	0.482512683
0.08747771598586326	0.507750988
0.09086323442970158	0.65598613
0.1142333155796512	0.66869849
0.12889739870936143	0.611168981
0.029309075830672677	0.63899225
0.20326110005777764	0.814916372
0.03655260723919574	0.759684682
0.04161194776163022	0.669785917
0.3446697162752465	0.800462544
0.04548140244893633	0.636997402
0.02464582046111629	0.64902848
0.06939993525965943	0.668872118
0.10787316330108968	0.730534732
0.06902288412757084	0.698856652
0.4363175279710115	0.649405658
0.23027624863135548	0.50070852
0.03418641780798446	0.52344662
0.12550791549356366	0.703454316
0.006011695739364593	0.541882157
0.09974024485588913	0.54408741
0.1464853696898049	0.322083056
0.18191822234059696	0.720118999
0.20312802176641825	0.549382746
0.13007318088856543	0.708676577
0.18240205994403655	0.689267278
0.04430333198276265	0.620070636
0.027044967116005098	0.573228359
0.10618617975483303	0.677364886
0.060658708639577986	0.668702006
0.08924902959237098	0.815079451
0.061739291611551506	0.338933915
0.06734178104988252	0.579265714
0.12472862288380071	0.597922862
0.07021658860425041	0.51892674
0.03886078133514885	0.674476385
0.10695536916338357	0.62910831
0.0361897658234126	0.692190468
0.5718195360553254	0.765845835
0.12760915991746702	0.638743639
0.1325819755236271	0.675158381
0.0455983303670172	0.556247592
0.08031079337313639	0.503781736
0.2524496078164989	0.495038658
0.050340981346627914	0.565439939
0.07144314948045316	0.740498722
0.3187111415253582	0.481588095
0.04966690192952028	0.608082175
0.043455331794505905	0.521419764
0.07593530269812898	0.734011889
0.10430108515954449	0.644321918
0.07042667917604964	0.596187174
0.10915168149359655	0.591490746
0.2622006471802555	0.43173328
0.026404744278461203	0.40997541
0.14303340040986268	0.518519044
0.03885789666821217	0.530715406
0.11363173898440801	0.718496263
0.029967386592114356	0.566760123
0.18405156615341609	0.713222861
0.20449774922033398	0.656958818
0.22335324982953375	0.666805744
0.01616309879636385	0.432304054
0.22097092520109923	0.717495263
0.2472863187033953	0.754048288
0.06793381904794865	0.553513467
0.07121296877952256	0.514735341
0.05423891692924314	0.645281255
0.046181581382547195	0.570609152
0.04555037433534322	0.581585467
0.17188718774846162	0.699177742
0.03249224778007036	0.263841718
0.1132032025277595	0.621083021
0.022088836318861473	0.648565233
0.03890817770945644	0.393684924
0.10033932503959414	0.717759788
0.2721040627159356	0.739682674
0.16103053506342652	0.490508527
0.09187707386938525	0.60514766
0.06893879483434018	0.615733981
0.1364157525238476	0.564936578
0.023328405509700462	0.401923656
0.012709130232705678	0.527117431
0.25854065679831495	0.342252344
0.3127758761208566	0.743083835
0.27134544663732574	0.724291444
0.1671778129587574	0.655440271
0.04866863610484579	0.624006152
0.07875103771843558	0.583754897
0.0622241094003972	0.549813807
0.04214279791404711	0.556154311
0.08329220161229667	0.679983318
0.0871123993725519	0.798482537
0.0949495173468354	0.711456776
0.28568265228265005	0.703936636
0.0550499794441068	0.401173234
0.6715665087918457	0.740702212
0.4955591432851382	0.722840488
0.5926974157381156	0.744597852
0.1338530184547224	0.765954316
0.4351506891787445	0.526941597
0.1554432538242499	0.683593512
0.45598788193752315	0.797144175
0.21239767777525156	0.769964993
0.4297282726690651	0.834382415
0.511372588889891	0.765556753
0.5337395517448928	0.84843713
0.2267032075237645	0.726648688
0.4844188480320521	0.789755106
0.6179103901102877	0.833047807
0.4897599737221487	0.622781813
0.3328718521876829	0.766794801
0.34925146668475415	0.788901329
0.07196972206863463	0.729162097
0.6429200865619962	0.366981924
0.06922690074353158	0.654472351
0.33162314991522346	0.600613177
0.4802903691415409	0.800180256
0.37490131614287325	0.792516112
0.46725244132601507	0.754354179
0.24934789232253662	0.714964449
0.6012946241248575	0.770689785
0.3208280619689814	0.729910612
0.41587431126016733	0.651991367
0.17476040268399512	0.679407537
0.21735514622700267	0.288371772
0.5311917362473356	0.75417918
0.13204875875051528	0.69386363
0.2162342354117703	0.76123786
0.25657146122975766	0.73428452
0.5328307966478162	0.77298373
0.7884998018661122	0.812060833
0.1991304470916484	0.710467935
0.2657855640162185	0.794843197
0.07264704991739743	0.81723839
0.3606913835704025	0.749425232
0.22020450432826327	0.797851861
0.19559870535792542	0.771979213
0.38070139530459207	0.729710817
0.31375252733479614	0.560320437
0.2876255785648608	0.793201685
0.4345823264255358	0.830630779
0.572312198634224	0.790770948
0.23469752533664248	0.767950773
0.6363656860003701	0.835062206
0.29384154105551924	0.712354004
0.11043353017753565	0.807568192
0.494005910328732	0.556948006
0.2802584035409508	0.763888776
0.5557920055154022	0.659138918
0.5933517175304956	0.738897502
0.34397918754785545	0.822980106
0.18105927478109157	0.707227588
0.5808132833387393	0.603878796
0.39226054998956733	0.739677787
0.26574865405376863	0.775019228
0.0959121699572366	0.817954779
0.16381863986848055	0.671646357
0.4133872703016284	0.713270128
0.38554286644687535	0.655524135
0.12079434733894055	0.667852938
0.27745454156634475	0.526669979
0.09999297874730549	0.50127846
0.46003972477965976	0.738834739
0.497493322763424	0.876796424
0.43395902169365363	0.637710035
0.3725781888694276	0.722049594
0.35271822260290214	0.566409111
0.18301476911946463	0.708797097
0.28907258365409877	0.724746704
0.518075910263414	0.781659544
0.3154649788223642	0.79360801
0.15601487286950932	0.774532318
0.4914035483891247	0.769025326
0.9475279694656942	0.794881284
0.3364914749884816	0.798118472
0.1321668344920385	0.617924631
0.3846071954633131	0.65643847
0.2345789544346276	0.663138628
0.2348829350040715	0.771102428
0.3988604146834454	0.617408574
0.2787359295137164	0.761989713
0.480702436322093	0.69877708
0.2510617917919746	0.607708931
0.3738918363940596	0.290867239
0.5717388969255781	0.759866357
0.18874530830563666	0.57852751
0.17052860257355057	0.714586616
0.3338538426415203	0.51133275
0.418510447276974	0.728810906
0.18824120129318034	0.796341181
0.2702652597837811	0.704017103
0.5622279437668671	0.767635405
0.3541686127322794	0.775565267
0.16339886409010082	0.78049475
0.12291981807710996	0.612704873
0.06706123017754287	0.57933253
0.31814818060080136	0.766800046
0.4301301237184035	0.653562188
0.6945379792813955	0.60073632
0.6455215599870376	0.874244213
0.7386412147883615	0.653455615
0.3899966224125389	0.713377297
0.22065827766976867	0.770894229
0.5470865663757887	0.629961193
0.1136380906539534	0.80038029
0.37269958520421037	0.787750006
0.4520515070677614	0.551719129
0.6186966417874878	0.817131817
0.24175468807435616	0.578156471
0.5325344150254424	0.775739789
0.23053773596090965	0.735351443
0.3971324013837771	0.721470654
0.18481885734264777	0.709779143
0.5103976064516982	0.7323125
0.1799336502667408	0.747904241
0.457955920597809	0.747534931
0.7928116730619006	0.872786105
0.17704155363779786	0.624992311
0.32816456463573607	0.735734046
0.7244168911995597	0.741694808
0.8906469802927997	0.489641219
0.1723706849615305	0.651938438
0.22101641023509525	0.710108817
0.5651672770896065	0.496709883
0.24409617052837304	0.762531817
0.3068433898359679	0.696937799
0.06969225946091354	0.621708512
0.43004351692486636	0.429092258
0.20789291885281663	0.640750885
0.7002229963653809	0.778782248
0.10627968967816828	0.611699879
0.2784748592235616	0.717258334
0.25290608942066245	0.745226145
0.23717717873360522	0.714304447
0.04512087441514669	0.727908313
0.2833610196841692	0.719845235
0.36585444364232583	0.707132339
0.5580881872581268	0.798316598
0.5044342590854437	0.716389418
0.18588966265513437	0.774583042
0.5816654366563832	0.646852851
0.23998125362865744	0.749864042
0.6271392086917567	0.750351548
0.6756036260864279	0.692883074
0.2591437908721964	0.605476677
0.21648508830663912	0.699762702
0.21912645010614173	0.165218785
0.3630191500275785	0.644585133
0.07681687109906422	0.661694944
0.7274846961770277	0.672078848
0.6090740888508172	0.782161713
0.38230068369328757	0.763300955
0.6871567765130617	0.797604263
0.5364888100875607	0.686444104
0.2606999470050116	0.674789846
0.2425955719686004	0.445685267
0.8067695423202694	0.833424985
0.16271881515310024	0.690384209
0.2698344793494136	0.605632663
0.17358528147983057	0.777125359
0.5869427150692437	0.705257952
0.2289489608490758	0.692444205
0.42215565453049336	0.600003362
0.80059837901284	0.651736379
0.3060289163669603	0.695440829
0.8193438103355505	0.570063591
0.019748570932582015	0.63299185
0.11188193889905655	0.671446383
0.7057646898636439	0.748556018
0.2345924195334616	0.693660378
0.6256465012284852	0.741717279
0.7529505835515045	0.623096466
0.65997177431098	0.679059029
0.2581648356143648	0.701783478
0.47712292386100574	0.786428988
0.3215124703328282	0.729275644
0.21449859841839466	0.641023278
0.5328307966478162	0.737142205
0.3381472570993607	0.542173564
0.6492629786650717	0.755013764
0.19376832346205572	0.534097672
0.23061725687186505	0.782847524
0.313258001741983	0.790909648
0.32153821773829544	0.748682499
0.23668336301737164	0.662730575
0.4094540006322185	0.586956918
0.38018643812990877	0.834491253
0.8710455077978563	0.696829796
0.377128578938436	0.798823237
0.4786417179050906	0.652497053
0.22125547007058619	0.698558211
0.4121736529579846	0.832360208
0.6583181515498618	0.80994463
0.3201040005880037	0.590334117
0.7849804619535371	0.658579469
0.43812465186844085	0.592643201
0.5535354732319896	0.789772451
0.4485976349423898	0.745922863
0.10649367807941021	0.723668933
0.4507028639145132	0.74806875
0.49554051844517594	0.818047166
0.3849271468525074	0.66310972
0.21918838304476002	0.731865525
0.6467003819390618	0.697191298
0.3508495500191684	0.694888353
0.49848824938594427	0.540488899
0.5389398724822967	0.81752038
0.279640884388197	0.608371317
0.46946235187305313	0.487764239
0.29045889045745205	0.809975088
0.45060400201835404	0.664667547
0.20675607024618345	0.736939847
0.49446363753061795	0.785496056
0.7371951017308925	0.583820939
0.8555673976050612	0.391302943
0.8114254509768764	0.796612501
0.475141327855677	0.764953732
0.23520530579951568	0.527683437
0.20763627623345765	0.704539299
0.48718080677318487	0.782466412
0.602070910241958	0.742944658
0.202290166954184	0.592698097
0.3302875137351183	0.665299356
0.2020312264620644	0.774658203
0.2922242003083745	0.767142475
0.20053354034866944	0.551706553
0.5286368540738886	0.701243341
0.30167880050042883	0.791127086
0.6623379617550934	0.770463526
0.5896087451693094	0.73514986
0.21691765908809424	0.565983176
0.30038370288373506	0.751735628
0.522146090681886	0.677999794
0.35265823627305626	0.469269812
0.3393252216415228	0.664550722
0.6917120365443171	0.671414137
0.32386816173270194	0.578652143
0.1858432273216627	0.628016591
0.3787553995757483	0.689048767
0.6654701241112357	0.806528211
0.0421058501713851	0.639034986
0.10301378200994842	0.707910717
0.22871822693302493	0.709207773
0.6987325724247604	0.87452817
0.26465393574139	0.486418307
0.11787778938679654	0.64453429
0.03596664414215241	0.589497745
0.17642124630299957	0.432631046
0.21535408862487984	0.343610913
0.02462633482669239	0.500836909
0.19737269832881138	0.664313257
0.0384410059105281	0.352262855
0.34030180719543623	0.624288499
0.27164697044378533	0.618242145
0.21494327214340173	0.551669478
0.05481370929017684	0.408787608
0.27260095852838084	0.611918151
0.26635017534023936	0.717942178
0.17765219314077735	0.303536177
0.11172619432324483	0.553533912
0.21321318728395655	0.420411497
0.10157886796908887	0.364476293
0.0743498841460331	0.399203897
0.12843663859616175	0.440258116
0.06705966820656574	0.344258159
0.14142308156769726	0.487302303
0.15190038983623155	0.561571658
0.5048624090553737	0.717460275
0.5409348060231145	0.688722253
0.16068950203381915	0.68437773
0.1665646419064062	0.422969759
0.22586439439237094	0.734820485
0.027775790544226246	0.164473921
0.0714216208310246	0.251985669
0.22558546006302324	0.588152289
0.3575909782490501	0.71334964
0.12999755541384894	0.527812719
0.13888070243333153	0.471370012
0.09222940323632699	0.468732774
0.08121554328053675	0.574515998
0.322670627161121	0.695321977
0.10406175261466634	0.564785361
0.05238782467112367	0.574807048
0.1153732489560856	0.323013037
0.2666871010055014	0.599381089
0.15134952322300413	0.278043449
0.691537197364982	0.75842905
0.12467770300747963	0.629454851
0.10806291342973268	0.397794008
0.26239258811499677	0.651303649
0.04584704449193824	0.485147059
0.10583101832402289	0.408864021
0.14029374870114938	0.576876879
0.10158409708542449	0.463688701
0.43617594757031797	0.459695131
0.1878961770066907	0.389551222
0.3728923134107695	0.739695013
0.35705738554618355	0.674559355
0.10589863028340357	0.337766647
0.2985040329885367	0.704276621
0.1505908641647747	0.783465981
0.12589254782389062	0.660821855
0.2198434897102714	0.529587746
0.048975810514003036	0.489276379
0.025475976695271324	0.206972688
0.5709272524469039	0.7134462
0.11055010056325888	0.274278015
0.07744910004097796	0.51018995
0.5396637829255327	0.74321419
0.3948980282591788	0.397733301
0.05675448553805572	0.392660886
0.17811750796521214	0.56010592
0.060298882527536464	0.414786965
0.055045876132753434	0.336066306
0.2818054275132265	0.616923928
0.33752390392761117	0.707439363
0.08422761426427482	0.491088271
0.025954839932577217	0.39871341
0.10532777962597357	0.349578023
0.04431261525894191	0.554385602
0.04228616125477108	0.430468559
0.062177438914193715	0.599531233
0.11480089847562767	0.603921175
0.11734254558636535	0.238070875
0.35714519550421014	0.545268118
0.0718901583669355	0.50399965
0.4796679912332771	0.667762995
0.5640268410991891	0.674046934
0.03896195192511379	0.541800439
0.4703037158981305	0.795438468
0.1769315346459792	0.496977776
0.20146703674223018	0.474753708
0.2769819117131108	0.666959345
0.10185435316375463	0.4640221
0.15781753152026484	0.304074913
0.12352708697480566	0.513472676
0.22679684930222194	0.670346141
0.051807097303691485	0.415240645
0.09356246257117183	0.368633002
0.07651125774305592	0.44201988
0.3950528192980121	0.695068121
0.04657576694410965	0.587590873
0.31238251217716373	0.678779185
0.08340207338091912	0.537237763
0.06571040689998396	0.381815851
0.07768431728922627	0.286387235
0.1906582847262358	0.558124065
0.17123693948175797	0.756472945
0.11016955126609473	0.627438843
0.26773063022390065	0.703191161
0.3831235799227753	0.530778408
0.2768225017103276	0.682728827
0.06952390195767678	0.350338578
0.1245616757824093	0.480899632
0.05362487145334263	0.338321209
0.06426199083931294	0.420566678
0.11197100150910316	0.390593916
0.07823580786944957	0.312354892
0.16570869006630295	0.622519255
0.22462351156254232	0.582225919
0.02379053111192815	0.262948275
0.11664998887466378	0.446865767
0.07265533756388382	0.427738637
0.09913535601985551	0.49867779
0.24556634291041787	0.336400688
0.11320844743692048	0.614553571
0.07437401779928929	0.518110871
0.11510912634049185	0.450238973
0.16271740602206897	0.506595969
0.17262323796618384	0.442880809
0.18802620783670657	0.703766704
0.49194346542151407	0.645421624
0.12590551135780878	0.688090324
0.5059148195143784	0.70094943
0.06293868960321916	0.163292184
0.07564143754454927	0.363495886
0.08064682149860421	0.573552072
0.060276971456120994	0.595520735
0.10541342873597208	0.454007924
0.045565913527729915	0.286494672
0.15790747793865095	0.410277754
0.295785971020405	0.439361155
0.15771177151808533	0.536765039
0.12462305254612273	0.54311645
0.14488383863722842	0.593850851
0.16124710214211743	0.471980333
0.05853797192623867	0.600019991
0.14537144822862072	0.580420375
0.27371741565816055	0.348873883
0.34127364705161245	0.797357023
0.16349163560401933	0.533915937
0.11755981289034487	0.661709011
0.26156532453319015	0.710654974
0.06932231145604917	0.624815166
0.1792299603554726	0.565460742
0.22231786304666876	0.52744478
0.4304275698568424	0.781433821
0.0938341733445595	0.358163536
0.24336870729748106	0.554854333
0.052573034814025296	0.314436913
0.10403877431308395	0.508621275
0.20711619570608988	0.773955286
0.22884831696656746	0.721416593
0.5275349088798413	0.652829587
0.2012247987095535	0.463448584
0.440466811194752	0.729354143
0.03195059072110361	0.391957223
0.32829931801294254	0.626483381
0.44723974858306736	0.695852637
0.1173937588461821	0.486103058
0.061255766672444055	0.439649701
0.39844411808210295	0.587005496
0.16533713909052192	0.393430591
0.24945039986386633	0.425036907
0.14924230191678817	0.428662568
0.23948611577920526	0.457525939
0.2253462585054247	0.315549076
0.44790062856817064	0.775063097
0.12526127298109252	0.649969101
0.09054806055060044	0.359280407
0.05160346415151651	0.502304435
0.07681763765667667	0.405572206
0.2516846022297459	0.308450133
0.09159653266375911	0.64212364
0.028981819945228027	0.286197811
0.33614702596039825	0.689890146
0.13307526532214356	0.6942873
0.13936841004578313	0.467273086
