DLS_compose_ppmi,DLS_compose_cbow
0.682003559965,0.472082639554
0.67631748042,0.430999842142
0.730351142694,0.649589042743
0.85148486383,0.719323620597
0.432558832157,0.302327424382
0.57496712922,0.526342761894
0.736146340924,0.582353252282
0.233645512488,0.228124770088
0.756167559735,0.621486370948
0.708755664487,0.64977297611
0.548728451343,0.38249627546
0.410975425643,0.61504840014
0.745556211509,0.622935223845
0.433559275194,0.323693894603
0.552392668626,0.390091810992
0.689449154599,0.574902831139
0.497074944143,0.330545540218
0.746610547452,0.702411734877
0.514862125676,0.291148403137
0.609429794796,0.40151238188
0.580534424007,0.527096364775
0.74477699132,0.669472072195
0.884606953814,0.82861025462
0.664368594608,0.497164672061
0.7121074308,0.609178149587
0.762067108874,0.596485983194
0.468743952505,0.301376369556
0.421787784638,0.297548029501
0.459205018089,0.389660437265
0.768823408112,0.750579836012
0.646135981149,0.709612747828
0.648769111239,0.668607910245
0.913797343806,0.852234400207
0.596423910566,0.375732055445
0.64461162049,0.588086695674
0.825879598018,0.771848159455
0.558746193761,0.343193582901
0.826853965934,0.610730555235
0.507351300556,0.37051693668
0.611623967666,0.64800602937
0.485695608101,0.382206615419
0.65920479708,0.547098972122
0.550612455509,0.411395380456
0.239090189828,0.123026801288
0.58316873038,0.36706233711
0.492671207426,0.389316142049
0.831435982709,0.703597244739
0.477865591835,0.225874651434
0.62503100472,0.369464192637
0.601290506361,0.465652809293
0.703316422279,0.501888703584
0.622840552246,0.431265366401
0.677303515115,0.619667860211
0.554766117421,0.466637570538
0.563113595688,0.576638537051
0.415867030793,0.227288464377
0.789004300237,0.772014251168
0.681377930456,0.503115997776
0.618898151681,0.488629591259
0.506526188136,0.40277972357
0.775367411454,0.576382335025
0.752945779109,0.635572607546
0.693058291064,0.433055285444
0.806631177389,0.751362872878
0.256964777797,0.115738860902
0.582608506219,0.48540285537
0.866461370613,0.809663812016
0.633355645868,0.594823010524
0.738298499515,0.636418627265
0.48297163914,0.364623243596
0.813728214342,0.631561417199
0.805836159504,0.650915195267
0.833507168343,0.749319539301
0.739479490359,0.457651422918
0.445356255937,0.244169894357
0.438734117936,0.195849276263
0.440326171653,0.465267376798
0.808224339691,0.70211535487
0.785960343515,0.68194649508
0.626405319021,0.440722310791
0.745054328529,0.564537216432
0.655400835216,0.533859544739
0.405873888617,0.163152409359
0.773148104123,0.639917819241
0.636048491459,0.487268416465
0.692568584367,0.496842641044
0.794575649088,0.595473239334
0.866328841069,0.723056765144
0.524578567397,0.482480793304
0.892124981581,0.843080208904
0.624924625016,0.536950276645
0.58427858367,0.434299383205
0.631229535232,0.520029355854
0.335432365259,0.209873724852
0.858734233714,0.848310931507
0.561103302533,0.316102479401
0.815770371769,0.720815419567
0.690943142083,0.517863128033
0.47079618122,0.274159866606
0.686593774087,0.488053158165
0.78926864092,0.794088657521
0.828657835575,0.679752114925
0.672932243463,0.685447546483
0.415924712243,0.281508567564
0.65933229976,0.597658844954
0.853114784253,0.846235835927
0.782567035344,0.431406963188
0.854709912166,0.80003723442
0.862615572543,0.874826803022
0.888044791823,0.841564313864
0.821628226993,0.864654778156
0.816711687198,0.744973257157
0.862356839927,0.898789405093
0.653438288479,0.65888190546
0.86060444802,0.734026017323
0.673658351747,0.538426594883
0.8390332468,0.849648614763
0.945951737564,0.926078777
0.9205013224,0.866320420308
0.819615600558,0.739799191869
0.861485474923,0.89120034545
0.947557282086,0.910538497186
0.695927095116,0.711019103871
0.842770187611,0.81115806827
0.785633489457,0.632520206467
0.798909478527,0.885961634638
0.940698569326,0.930466334687
0.897986424755,0.857822733664
0.779740148618,0.701458221234
1.0,1.0
0.748324629782,0.662315414934
0.91092148899,0.799761718245
0.961462177956,0.936390585318
0.671132969392,0.547497483545
0.799241122775,0.749499617552
0.806141084154,0.728250217184
0.84769205263,0.759438508694
0.83570270571,0.845167408174
0.860766705166,0.705842386237
0.835609911719,0.77084006213
0.729573471581,0.568475333546
0.835995751643,0.753252752271
0.492850000597,0.448925047999
0.964111374934,0.94120134927
0.643155619633,0.734425602414
0.946511709807,0.904379340546
0.894325313322,0.811878849481
0.581420489733,0.547246996892
0.829238902985,0.736244644247
0.918110306986,0.880077899821
0.828875765392,0.788057419029
0.573644875539,0.617558028511
0.754421642852,0.526530606139
0.777519999016,0.747453086937
0.864367705753,0.759582755162
0.756466550396,0.685345417235
0.681837321497,0.688418451154
0.582699896706,0.567944067231
0.960498977086,0.936262107199
0.925325698287,0.878733677074
0.8683007359,0.625609928957
0.829449391449,0.817681823087
0.767484855736,0.730738675745
0.942736432826,0.843115691186
0.915098218927,0.834711890978
0.920061011098,0.870067074685
0.858880606083,0.749838787521
0.924162247181,0.795044807723
0.890813768275,0.851760264867
0.784053548814,0.624959366306
0.936452757695,0.91619341733
0.869439069861,0.818808402148
0.851184979389,0.90339084144
0.980026924035,0.939964131484
0.79744139186,0.683063079349
0.875472836204,0.720333638687
0.972574856425,0.795291288557
1.0,1.0
0.896857746877,0.819237477687
0.916127368798,0.882794046899
0.816266212721,0.796060707869
1.0,1.0
0.901609233032,0.87655678457
0.793790166645,0.696624966804
0.871791377451,0.816532577527
0.814806328718,0.758351545176
0.737277143397,0.637126727192
0.858310202523,0.783482442459
0.921063416067,0.851496217238
0.711852314204,0.641774173731
0.751615145216,0.645948932434
0.95083144511,0.785645539617
0.828772240166,0.705990470829
0.934313253807,0.812767676082
0.785962724341,0.641104648687
0.907138082685,0.846775752852
0.827851201056,0.688461778501
0.927813029385,0.855528995765
0.662242447647,0.605344035256
0.962782817367,0.9567198596
1.0,1.0
0.86594760641,0.897453299132
0.855864550795,0.836366461424
0.78033273961,0.573843611149
0.868922882279,0.891461931452
0.959417891962,0.925082621259
0.921580996956,0.866511364574
0.877833755618,0.793292621175
0.811519228405,0.739235421067
0.900522761526,0.753829297318
0.79888051916,0.520106073513
0.795690643448,0.803095228467
0.810684545164,0.756541528167
0.82638226842,0.835698342972
0.503943869563,0.511839107578
0.932870039145,0.889250168629
0.674196446399,0.569867652185
0.910953460299,0.893674820308
1.0,1.0
0.798861059532,0.656892934331
0.790097212369,0.768171825492
0.877607771622,0.790189725667
0.871011268405,0.793807019653
0.739668999684,0.6976638404
0.913841067876,0.83272224707
0.892197859638,0.876095559253
1.0,1.0
0.861956400588,0.875807278381
0.815414413167,0.677254817231
0.892689286395,0.861947374889
0.960642745213,0.927348064966
0.811901275002,0.701255427757
0.953900697394,0.896755056263
0.850645138715,0.861005399893
0.958031729673,0.928279436563
0.73429449508,0.717960874495
0.91859265174,0.897478373741
0.700978779321,0.684960071022
0.86808045278,0.889162621436
0.870266974041,0.860400011842
0.93327744932,0.884346207485
0.840170719892,0.735624636794
0.803122478385,0.859429425979
0.780912023872,0.734172682379
0.797553047584,0.669574741146
0.761387517738,0.770877126101
0.86097714505,0.819593264792
0.899710079816,0.822521812493
0.67973065998,0.446393877493
0.718770073338,0.665498087123
0.860671080548,0.859810354893
0.914443086007,0.820692260445
0.876584846614,0.817244767938
0.668840288511,0.624270071535
0.879611575729,0.867150177145
0.909379764242,0.827209157241
0.808323338835,0.751654583821
0.908513592475,0.841061859933
0.892998013679,0.820976371619
0.782405013875,0.543874180101
0.801819827682,0.739734593335
0.914193187849,0.804446085421
0.88374183393,0.825196521399
0.742764297429,0.534348147249
0.944949246719,0.920737400794
0.473835919321,0.368829591538
0.705942178108,0.718564820144
1.0,1.0
0.691238035384,0.565900027414
0.665183880302,0.668146680016
0.757928539825,0.799623113518
0.834679029452,0.689197605642
0.906678621141,0.870406883926
0.879307657885,0.742254598207
0.784065480569,0.603676438793
0.861236709224,0.867243160452
0.732875990677,0.720906213236
0.757254710058,0.638557266133
0.872685731015,0.745931449992
0.900190167379,0.857718871073
0.633307535181,0.497913796594
0.820290209105,0.708440350207
0.838899593758,0.772425855992
0.88378737881,0.863685986833
0.752190117527,0.705167503697
0.910746667608,0.897466063306
0.898214950079,0.810649712576
0.885859282528,0.847699538524
0.810756176164,0.685261153319
0.857142644703,0.794135946892
0.819646450118,0.680946454497
0.822473374361,0.675892189255
0.86229054667,0.829234586648
0.873311627453,0.713196566268
0.93577537188,0.887308379475
0.838573225392,0.82982859758
0.925361588286,0.940074873192
0.878649038239,0.903933914947
0.757280881586,0.61553615458
0.785893346198,0.676770007471
0.907134296382,0.891358709384
0.869565851969,0.780443342539
0.804009879131,0.685719622262
0.906526322307,0.88633657487
0.929827163179,0.869107127698
0.693594016712,0.552528260942
0.892587697098,0.820899776804
1.0,1.0
0.812902691054,0.771747411894
0.931684770884,0.8477172468
0.596411681089,0.546945078735
0.909004650232,0.844391434122
0.678636147515,0.623037531282
0.864511901888,0.777280417851
0.798632793422,0.778846283291
0.808450348757,0.764942513978
0.857514047757,0.740296739035
0.977029257679,0.934584267874
0.9071600431,0.825354251015
0.883723352618,0.800105462597
0.829308101612,0.799705487834
1.0,1.0
0.887333822478,0.824989656191
0.887026826567,0.820793922106
0.788624011648,0.773010131634
0.860115411886,0.815575514236
0.861125206354,0.718266529029
0.908781908447,0.872666013658
0.912047298005,0.812764757895
0.713182391085,0.662174465595
0.918109301105,0.876748523863
0.84292460852,0.836592753504
0.853999760057,0.732033625549
0.919154423824,0.918523456425
0.845097430686,0.730730077087
0.815158466476,0.735043581287
0.615861058253,0.648050103717
0.666415779969,0.650306095644
0.776143315315,0.681511030044
0.794140640521,0.747686588053
0.93177512529,0.911690233941
0.697659747755,0.538624937122
0.920689678298,0.840856976901
0.882216270965,0.825799321444
0.773266640068,0.807721979622
0.871370825874,0.790663040743
0.754588773093,0.623778865585
0.851823165387,0.790278221083
0.669240971113,0.62606790456
0.778328378125,0.716587642491
0.87281686094,0.901525020655
0.734561017542,0.619929534901
0.719730076171,0.617412145312
0.860670449694,0.800271134131
1.0,1.0
0.941414683609,0.946742153315
0.980974643552,0.975250313832
0.971568896719,0.95872208281
0.886861500886,0.868839075184
0.940838908642,0.88526908
0.932805857658,0.929580252514
0.949344466297,0.928898607243
0.957136617133,0.900924899759
1.0,1.0
0.951244030687,0.917196647747
0.91423837545,0.802621113947
0.882344646505,0.892533204897
0.911141511067,0.963740009145
0.886332808797,0.82929200895
0.962528235498,0.963985308172
0.956575498969,0.902222517334
0.889866628041,0.80982547271
0.936879088355,0.834876750817
0.870531483334,0.801330020662
0.849493353547,0.759110741159
0.952507076597,0.962609632689
1.0,1.0
1.0,1.0
0.878687221273,0.914379300305
0.867809863926,0.88326553831
0.885468115887,0.769975593129
0.921363720375,0.930190948014
0.938917170656,0.887104784887
0.607603311702,0.709270766784
0.950218710444,0.910537698247
0.8852395409,0.845045206277
0.941163491783,0.940009705613
1.0,1.0
1.0,1.0
1.0,1.0
0.970494176126,0.970529698849
0.933668310946,0.861333489148
0.846786085732,0.782403556076
0.81058122514,0.811228833175
0.914592488426,0.895362848486
0.93986640651,0.939460851471
0.959108001509,0.903731109634
0.944400263849,0.950598152592
0.921916180199,0.877782131529
0.964056044347,0.96314133351
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.868367112085,0.825869162392
0.92923809533,0.899140903265
0.887841677692,0.870822723722
0.92324664991,0.939250786807
0.952800612503,0.890423766355
1.0,1.0
1.0,1.0
0.944268183958,0.886301400302
0.976705930793,0.967509151543
0.915361665068,0.946974078994
0.86660744026,0.81563396013
0.917884188723,0.929075748251
0.942272619372,0.923690530762
0.964981957545,0.933528640577
0.957869681995,0.970861237832
0.878115203594,0.841294333516
0.909764655339,0.878078904126
1.0,1.0
0.910221572403,0.856228603478
0.96990957269,0.945114241598
0.913070023535,0.869307156011
0.923650794177,0.883319469781
0.916891420056,0.874988799053
0.990585750039,0.963704652357
0.944301555405,0.92901285444
1.0,1.0
0.970464727599,0.964291940634
0.884912793282,0.895099152037
1.0,1.0
0.959680432157,0.956665135517
0.8860321784,0.896565436315
0.888226172104,0.870804912065
0.960445077883,0.934157357394
0.901469247273,0.908371014722
0.964871401901,0.968696648135
1.0,1.0
0.956109493617,0.922104651615
0.945378586706,0.954209642387
0.66870368864,0.606300990668
1.0,1.0
0.944466205833,0.891831996624
0.947678369843,0.915690853767
0.910657658704,0.843812725969
0.97347086393,0.943733449913
0.957464689088,0.954717492466
0.854163639714,0.806773773551
1.0,1.0
0.928099267111,0.91645956279
0.941854301673,0.929238792689
0.964101330819,0.953963309248
0.804884278555,0.67322465528
0.958577521735,0.924952600215
0.915157050953,0.885359856761
0.983383118584,0.933130006222
0.964494766289,0.966601408357
0.973415914061,0.968208423287
0.951548565761,0.914999077813
0.876830405757,0.916832697819
0.951844078377,0.926407316689
0.902120180429,0.841025946269
0.928963135474,0.899329941227
0.911754915792,0.895845094521
1.0,1.0
0.961326155535,0.937506641624
0.979849566915,0.934099788936
0.965340802964,0.901096105774
1.0,1.0
0.932704870112,0.910315951245
0.845808371012,0.76310474198
0.898883946882,0.84813711364
1.0,1.0
1.0,1.0
0.924366372468,0.909168497467
0.941710570765,0.889500636448
0.976677190961,0.965410882416
0.97531911574,0.950320250068
0.961654677657,0.908127888678
0.880252783669,0.729525548416
0.958588272853,0.918221102735
0.955529305229,0.913272314989
0.901165291872,0.892404746156
0.895858138288,0.883948697859
0.971064709566,0.936677785177
0.976990923921,0.971687235316
1.0,1.0
0.978602515915,0.948798471807
0.931247585722,0.935533378291
0.902586565251,0.900102715769
0.957780620604,0.943795257765
0.827009750994,0.760570269901
0.915770842244,0.877695237245
0.950473317106,0.935243720188
0.945902714527,0.961213268021
0.860334411173,0.874158075136
0.9508224438,0.93568539082
0.97823865589,0.95042939805
0.935506011892,0.908831071174
0.833523248202,0.784955008505
0.996044311754,0.99244832317
0.953962734937,0.925844826509
0.869111293356,0.827718455162
0.926707427137,0.851366863178
0.950925540242,0.911573813479
0.946057348141,0.918088572669
0.921604767919,0.903030197115
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
0.869572141028,0.876917428321
0.957875841098,0.912977159457
0.977194001775,0.987077547231
0.930968962933,0.889387067793
0.956754587333,0.909524518238
0.930286629824,0.906152108105
0.952419680082,0.898977211365
0.915248639089,0.841714518128
0.962149569012,0.928422103321
0.965421704804,0.929420942609
0.971276965732,0.948663273342
0.965257509261,0.960277278966
0.929143480299,0.940543815288
0.843687692038,0.832196709227
0.973117385062,0.955379802609
0.941631340998,0.87225167202
0.953532214252,0.909340059472
1.0,1.0
0.874265155868,0.844732613942
0.882164268836,0.84646027825
0.931986197046,0.926981579915
0.925425441953,0.842363357767
0.9525216631,0.939322780036
1.0,1.0
0.951744434974,0.880249424404
0.984377555038,0.975096387782
0.913966970917,0.862801321912
0.897083673446,0.840208066116
0.951901079311,0.915692512749
0.888989751068,0.836679401426
0.940830799289,0.917973786334
0.958731133298,0.935195405922
1.0,1.0
0.960320764567,0.960294594518
0.943350321771,0.923901842904
0.969393282617,0.922962338965
0.934756290455,0.950434897181
0.966228791027,0.947259826607
1.0,1.0
0.938474293693,0.895915991745
0.972933216234,0.940303329758
0.966108815754,0.95191603557
0.984732894567,0.961083834736
0.950325102398,0.933292495974
0.936522281206,0.877296502559
0.902774089451,0.870255651195
0.981549241483,0.971392834793
0.964952536937,0.921057210118
0.907163385565,0.880503531825
0.916046720703,0.886945667514
0.923112444691,0.908957057449
0.936230625906,0.890330743309
0.959144971441,0.955726237213
0.914546522001,0.860054299677
0.985208049616,0.978732878088
0.940424408798,0.929302964576
1.0,1.0
1.0,1.0
1.0,1.0
0.983226593345,0.957019646651
0.976170387271,0.949874854521
1.0,1.0
1.0,1.0
0.971700550736,0.956957941851
0.931129146988,0.915259933752
0.951642197445,0.957060395511
0.967175948326,0.937472467951
0.87991958858,0.783220988086
0.933666751795,0.936602032636
0.887435334606,0.851163021111
0.928312918674,0.904703106929
0.885871367474,0.866742860882
0.96987589403,0.944210015748
0.940933129074,0.898587820034
0.971128365384,0.965351000078
0.947792600633,0.91126426326
0.879139053196,0.865148781434
0.892682649578,0.7616304459
0.878708697348,0.875510822536
0.91893743197,0.876295480232
0.931889284628,0.89587111005
0.953029577231,0.931310590718
0.942386414687,0.887777627534
0.915990825573,0.945615987733
0.962545930673,0.962441014725
0.986258095145,0.967549543481
0.94153278166,0.890283610732
0.899413147318,0.859965266623
0.945079775516,0.937867758172
1.0,1.0
0.940963473576,0.923048997536
0.840744284492,0.765415226572
0.873241914687,0.800692504178
0.893843703597,0.806417163354
0.696867711144,0.678717253566
0.804099392771,0.768531629367
0.94426407887,0.92811924767
0.802955974202,0.697558950396
0.933444659668,0.880010812853
0.951829488067,0.940379459783
0.882872623995,0.807004735322
0.85003821579,0.739506732736
0.892641978052,0.83557626752
0.821506866868,0.791040882944
0.770412986289,0.690861110095
0.912110641329,0.834277868116
0.899730213178,0.781152145545
0.809485475028,0.75315046059
0.841119060474,0.779434413668
0.804864968734,0.79995741683
0.809564596688,0.758744284517
0.943030922519,0.930889024164
0.947926410841,0.927948521894
0.965468363094,0.964813615102
0.945610495524,0.941278569746
0.824179789021,0.795011362033
0.920574840568,0.916560012985
0.915355952418,0.889892955345
0.726689643548,0.658886402262
0.83355058721,0.732060683684
0.957124312166,0.91189532035
0.945498689357,0.886522864506
0.803866349172,0.696006291163
0.870472209646,0.818975241654
0.816533405384,0.74874708434
0.892112379039,0.86694034546
0.948918864527,0.928056943474
0.913434411003,0.860343832159
0.829171652154,0.775005871009
0.890698149421,0.790567098238
0.918839699535,0.905940313929
0.891962777246,0.818895397233
0.962674426617,0.96585717743
0.879414661106,0.872488329649
0.825275214562,0.750919156506
0.958113282302,0.943389032556
0.817958274877,0.684598660832
0.802076266994,0.72204796862
0.935162968947,0.803887039499
0.800748273732,0.754310264925
0.941554488426,0.891108688395
0.913261917238,0.896811962019
0.953692439766,0.908105106156
0.944441882475,0.910861153029
0.864006126941,0.787153717437
0.923551082119,0.877674275187
0.900346577679,0.847350778707
0.925351526616,0.925774794125
0.833780501991,0.790608050872
0.926276751175,0.85572421046
0.743488356599,0.608063669112
0.987702010065,0.981795314176
0.837388252569,0.791463278073
0.848346896643,0.672206407597
0.948214342095,0.894975218947
0.947730552967,0.92194161794
0.852975429451,0.726126789996
0.920041456843,0.85609669092
0.816165604968,0.75682237079
0.757475795271,0.738787944169
0.805048542288,0.794901142237
0.954933783626,0.907393863401
0.86736031307,0.852453690311
0.798183235504,0.718214571689
0.814179061756,0.736153464778
0.805841472655,0.759423710484
0.883416690572,0.819874335408
0.804944756144,0.691898439206
0.916286782746,0.858563890254
0.88355586689,0.82368390392
0.878282641652,0.746598623999
0.904863964371,0.870527030941
0.934819916695,0.891695549363
0.980433668886,0.972647453074
0.864638287904,0.833167941345
0.982113612185,0.985221236056
0.922349995023,0.852048965311
0.861962320507,0.832733577834
0.934510273086,0.871437451747
0.865634219379,0.806078432648
0.845668816141,0.774065527142
0.877741466148,0.746926015787
0.934386497471,0.875177153372
0.848247391297,0.714608671493
0.817974500959,0.753967023512
0.886168960278,0.806189864371
0.931652866098,0.879315424597
0.889610736057,0.770587527222
0.864054963506,0.835518234501
0.832706052834,0.753413268263
0.77834252888,0.702563586067
0.835302267951,0.695280360449
0.777347253125,0.751010914728
0.863247250354,0.877625754393
0.823716282282,0.74960823498
0.932287217646,0.885016962651
0.970310011946,0.932764016037
0.969976270003,0.962344125041
0.887220967477,0.802945779559
0.861776574006,0.818838396576
0.879494961273,0.86329313963
0.788588810623,0.682065990101
0.801475256749,0.806532705326
0.809525287011,0.747729536931
0.928848519219,0.887441673861
0.885441223554,0.833574374109
0.796213655847,0.739120974509
0.841876124985,0.792669292981
0.772891351628,0.603697634945
0.797047496108,0.736118613395
0.919904474737,0.913897439832
0.922526485363,0.92504662344
0.859595166062,0.757367087977
0.857361917062,0.788942198541
0.937003833469,0.905499682604
0.858336953725,0.808940659391
0.897706705223,0.893314098892
0.9754391309,0.974000288623
0.937707742389,0.923751055372
0.9670615823,0.945367165522
0.757251122212,0.611590556829
0.867260465102,0.817588525486
0.865574774719,0.831439991173
0.849850047006,0.83172604938
0.853711193991,0.790152018144
0.813704612931,0.742298518458
0.898285450381,0.86655536629
0.915346040946,0.916233485769
0.820314414884,0.844171930927
0.872125430109,0.774135260235
0.943601801584,0.873964341092
0.803908914916,0.741537869886
0.796589241345,0.611850252081
0.910124867527,0.91334441737
0.866668341297,0.810091336782
0.951803264958,0.934849621549
0.888010065406,0.872461102252
0.90292671407,0.840883410425
0.943094593589,0.948374181786
0.839145187852,0.808987593659
0.920528861996,0.856535613639
0.859675822315,0.824582550863
0.946031102229,0.916085188903
0.868255482707,0.734444677516
0.934126254265,0.855126502934
0.514359560358,0.438790976067
0.712927950326,0.72567898726
0.927476646724,0.884039588779
0.93145970104,0.90593826921
0.923931053369,0.91213978866
0.925668198994,0.911122171781
0.943550725177,0.922404701515
0.836453831289,0.769195127786
0.949977303057,0.90729321915
0.978308943225,0.972349643748
0.873175031953,0.868431127131
0.909138112384,0.809449875992
0.89697930642,0.795018576755
0.908538289489,0.853125591848
0.944633973355,0.881464052062
0.929359767611,0.929116207187
0.945422254563,0.936939499673
0.893937700585,0.822013742852
0.976979988361,0.92977385022
0.894685923561,0.839794527758
0.917989581429,0.855498423903
0.718857777197,0.595022122601
0.787662192967,0.739440750236
0.877227245736,0.886210686239
0.884419259449,0.826452412354
0.618822922723,0.675542464338
0.951999668422,0.905013783913
0.915925997616,0.770959450781
0.843989360203,0.821592963977
0.870032348111,0.76267019655
0.82741324594,0.74572517827
0.817558197317,0.774860181857
0.980331035419,0.966010401404
0.914658829031,0.896784829818
0.907492732321,0.844601004618
0.926691297907,0.853583891035
0.924681449324,0.915438040739
0.957647425951,0.915658524998
0.770566471797,0.741070430076
0.896167774761,0.807120629526
0.820539678676,0.704916754965
0.810388193017,0.849566853345
0.812187216268,0.731144760096
0.961146468368,0.937364243075
0.867898033458,0.820487460473
0.842159260553,0.883282613164
0.935421064918,0.899862941466
0.862834139148,0.763581830057
0.905163194212,0.880655812696
0.85444113667,0.792759744964
0.927198709419,0.902975671317
0.884979304622,0.89851306011
0.880048066964,0.853118816003
0.849943676609,0.82321933692
0.88126258498,0.816855542765
0.813776652287,0.720742456366
0.935167032228,0.930612713986
0.92221926784,0.878799918349
0.824920674494,0.83390861703
0.838426598774,0.776072920026
0.883455414754,0.791766174475
0.93625281343,0.903363790175
0.847999097664,0.767981800857
0.87656418942,0.84091805649
0.849231173657,0.724732219018
0.836553616208,0.708343183641
0.895733443279,0.822374705798
0.897940993572,0.77877285123
0.933751928576,0.923999821848
0.829880262064,0.851045258971
0.898980661704,0.8525222564
0.663723191259,0.581618675655
0.796510096265,0.726991351707
0.91534114933,0.906812031119
0.909245382443,0.849860668601
0.897586115928,0.827594645388
0.913276824139,0.909775625303
0.854951630548,0.747459522527
0.861626827973,0.814417687448
0.800968852435,0.833642256197
0.802037688644,0.687558367423
0.913345651018,0.886003206423
0.884669986275,0.856269259183
0.90283561869,0.851909651348
0.87394366514,0.830517195585
0.788908811626,0.706959363987
0.945533385693,0.897073460263
0.929870223581,0.881902306739
0.900095496746,0.851971476089
0.836987392545,0.731051957672
0.956628792398,0.922798188811
0.821758052714,0.720179322185
0.795422748228,0.771038325513
0.911044695056,0.882718255545
0.924996459477,0.899523278603
0.943805798079,0.93847729046
0.799594683471,0.732959018531
0.916305097645,0.859154923673
0.764608310771,0.546257382203
0.91528983623,0.887542886387
0.860529529103,0.842284707071
0.820205934695,0.735445432468
0.79361007859,0.72468601766
0.846633430174,0.76080737626
0.79011134758,0.700028766811
0.928155321641,0.93016923883
0.857580392052,0.857846645241
0.807387075853,0.765227807591
0.744554872971,0.719262120814
0.913742614238,0.95199587933
0.944755365974,0.913639540521
0.932655879091,0.858913851442
0.969136132368,0.946495886972
