METEOR-all	METEOR-exact	METEOR-stem	METEOR-synonym	METEOR-paraphrase
0.22021459973234733	0.22021459973234733	0.0		0.0
0.08839779005524862	0.08839779005524862	0.0		0.0
0.091699604743083	0.0632411067193676	0.0		0.1167639726372542
0.10186053254247275	0.03767660910518053	0.0		0.09264967394042999
0.08955223880597016	0.08955223880597016	0.08955223880597016		0.0
0.1329512893982808	0.09169054441260746	0.0687679083094556		0.0
0.0606060606060606	0.0606060606060606	0.0		0.0
0.0	0.0	0.17518248175182483		0.17518248175182483
0.14238347799168277	0.1126136727754009	0.0		0.049454087060254254
0.4048047983240046	0.4048047983240046	0.0		0.2033898305084746
0.19741098883741362	0.15597376719096342	0.0		0.15597376719096342
0.09927851916412131	0.09927851916412131	0.0		0.0
0.019704433497536946	0.019704433497536946	0.0		0.0
0.15346816450516482	0.15346816450516482	0.0		0.09638554216867469
0.13625911859593653	0.13625911859593653	0.0		0.0
0.2513236668818723	0.1447483824310077	0.0		0.18181818181818182
0.10256410256410256	0.10256410256410256	0.07692307692307693		0.07692307692307693
0.22446368072109277	0.10949447840053309	0.0		0.0
0.1183856944794383	0.1183856944794383	0.0		0.037037037037037035
0.12020033388981638	0.12020033388981638	0.0		0.0
0.22437016900591505	0.14479638009049775	0.0		0.1287112373909138
0.16542672277829454	0.16542672277829454	0.0		0.0
0.04067796610169492	0.04067796610169492	0.0		0.0
0.1074935400516796	0.020671834625323	0.06201550387596899		0.0
0.19299784324134364	0.19299784324134364	0.0		0.08080808080808081
0.0648187051009478	0.04946649350687396	0.0		0.07721708992259792
0.12423319038087328	0.06374501992031874	0.0		0.08305834719194538
0.025512528473804103	0.015355086372360844	0.0		0.01629327902240326
0.017817371937639197	0.017817371937639197	0.0		0.048289738430583505
0.09861705366687934	0.09861705366687934	0.0		0.0
0.028673835125448036	0.028673835125448036	0.0		0.0
0.050815921491736755	0.050815921491736755	0.06382978723404255		0.07303573620342727
0.014545454545454545	0.014545454545454545	0.04363636363636363		0.0
0.16985138004246286	0.16985138004246286	0.0		0.0
0.1723905723905724	0.10774410774410775	0.0		0.08080808080808081
0.21999631190218627	0.1400423990943459	0.0		0.1280615715877548
0.18991452651369567	0.052173913043478265	0.0		0.20947834629352116
0.21508891338108152	0.07798688359548171	0.0		0.26640886151423065
0.08911706313330019	0.08911706313330019	0.0		0.027569159358866346
0.09090909090909091	0.09090909090909091	0.0		0.0
0.07600950118764846	0.07600950118764846	0.0		0.0
0.05557586837294333	0.029250457038391228	0.0		0.043875685557586835
0.022988505747126436	0.022988505747126436	0.0		0.0
0.21388193821895174	0.21388193821895174	0.0		0.0
0.14035087719298242	0.14035087719298242	0.0		0.0
0.06717557251908397	0.030534351145038163	0.0		0.03646333297880347
0.03125	0.03125	0.0		0.0
0.041025641025641026	0.041025641025641026	0.0		0.0
0.04123711340206186	0.04123711340206186	0.0		0.0
0.10232558139534882	0.046511627906976744	0.0		0.09302325581395349
0.03305785123966942	0.03305785123966942	0.0		0.0
0.038929440389294405	0.038929440389294405	0.0		0.0
0.1081081081081081	0.1081081081081081	0.0		0.0
0.18631504187969353	0.18631504187969353	0.0		0.030808729139922976
0.10300429184549356	0.10300429184549356	0.0		0.0
0.1565061008673831	0.08191126279863482	0.0		0.08191126279863482
0.250021253760537	0.1918494952010272	0.0		0.0
0.13487143398277426	0.13487143398277426	0.0		0.0
0.04660194174757282	0.04660194174757282	0.0		0.0
0.0804848752836724	0.0804848752836724	0.0		0.0
0.07407407407407407	0.07407407407407407	0.0		0.0
0.20768246174883714	0.20768246174883714	0.0		0.13043478260869565
0.10408921933085502	0.10408921933085502	0.0		0.0
0.10491803278688526	0.10491803278688526	0.0		0.0
0.2834834789450003	0.2834834789450003	0.0		0.0
0.08579088471849866	0.08579088471849866	0.0		0.0
0.015414258188824664	0.015414258188824664	0.0		0.04624277456647399
0.09012635132496709	0.09012635132496709	0.0		0.09012635132496709
0.10401286451943269	0.10401286451943269	0.0		0.0
0.13880998725435098	0.09545625066473577	0.051282051282051294		0.0
0.0832993416060731	0.08520835890399846	0.03269754768392371		0.05206208850379569
0.12681495451920147	0.12681495451920147	0.0		0.0
0.257789976329509	0.17727589409165215	0.0		0.287975034968812
0.13716411498307332	0.03980099502487562	0.0		0.1646950241883736
0.11059907834101385	0.11059907834101385	0.0		0.0
0.02061855670103093	0.02061855670103093	0.0		0.0
0.12262162779317158	0.08623392752475204	0.09677419354838712		0.03225806451612904
0.03448275862068966	0.03448275862068966	0.0		0.0
0.3086020839851827	0.17773754865946997	0.0		0.058968058968058956
0.09361596454504523	0.04013377926421405	0.04013377926421405		0.06390229592271914
0.12631578947368421	0.12631578947368421	0.0		0.12631578947368421
0.15674921161788186	0.15674921161788186	0.0		0.0
0.11698032539322259	0.11698032539322259	0.0		0.0
0.11802215012387214	0.07736943907156674	0.0		0.11087110143651656
0.17016520874185315	0.1035598705501618	0.0		0.10929302828402773
0.14043740049917805	0.08053691275167785	0.0		0.09471418793872016
0.10344827586206898	0.10344827586206898	0.0		0.0
0.0798492569350753	0.023880597014925373	0.0		0.07164179104477612
0.2836163618257558	0.125	0.09375		0.37327100805253455
0.19167258632878076	0.19167258632878076	0.0		0.0
0.08790824747379995	0.03686635944700461	0.0		0.11146282306433768
0.11594202898550726	0.11594202898550726	0.0		0.0
0.02797202797202797	0.02797202797202797	0.0		0.0
0.21048617075950476	0.1169590643274854	0.0		0.11173559345551473
0.10921501706484643	0.10921501706484643	0.0		0.0
0.042328042328042326	0.042328042328042326	0.0		0.06349206349206349
0.13114754098360656	0.13114754098360656	0.0		0.0
0.049079754601226995	0.049079754601226995	0.0		0.0
0.18181818181818182	0.18181818181818182	0.0		0.0
0.053157893277349565	0.02197802197802198	0.0		0.053670748541834325
0.058679706601466985	0.058679706601466985	0.0		0.11741186523375394
0.039119804400978	0.039119804400978	0.0293398533007335		0.0
0.15139753731598882	0.12409312586415651	0.047619047619047616		0.075820581273385
0.09876543209876544	0.09876543209876544	0.09876543209876544		0.09876543209876544
0.05183585313174946	0.05183585313174946	0.0		0.0
0.032388663967611336	0.032388663967611336	0.0		0.0
0.030245746691871456	0.030245746691871456	0.0		0.0
0.18826357778408553	0.026490066225165566	0.0		0.16170212457475805
0.14015688489345599	0.11666666666666668	0.0		0.018518518518518517
0.090647155212832	0.03681883954211236	0.03296703296703296		0.03296703296703296
0.08339768339768339	0.04633204633204634	0.0		0.0
0.08452890314303943	0.08452890314303943	0.0		0.051373483826847734
0.17433570853110766	0.14392857415136212	0.0		0.0716952588401239
0.15302245910609866	0.025	0.0		0.08702634800862924
0.06976744186046512	0.06976744186046512	0.0		0.0
0.06818181818181818	0.06818181818181818	0.0		0.0
0.03076923076923077	0.03076923076923077	0.0		0.0
0.3543348796578809	0.28325413275620853	0.0		0.05566794431289264
0.21388193821895174	0.21388193821895174	0.0		0.10819017229730699
0.06537634408602151	0.035794183445190156	0.0		0.045714285714285714
0.044036697247706424	0.044036697247706424	0.0		0.0
0.17941174823733466	0.17941174823733466	0.0		0.0
0.17950109271621129	0.0712166172106825	0.0		0.1549105755542282
0.09219640190581391	0.015355086372360844	0.0		0.06667690344939751
0.11914893617021279	0.08510638297872342	0.0		0.06775456198898235
0.08780222062442429	0.03874092009685231	0.0		0.0838939442461903
0.10235778471906976	0.10235778471906976	0.0		0.02142857142857143
0.03375527426160337	0.03375527426160337	0.0		0.0
0.10593607305936073	0.0730593607305936	0.0		0.0547945205479452
0.10565964874226554	0.06176063407064011	0.0		0.0
0.12549019607843134	0.12549019607843134	0.0		0.0
0.35150257487180314	0.304559756052689	0.0		0.05150214592274678
0.1739130434782609	0.1739130434782609	0.0		0.16752571991661128
0.10301810865191148	0.06438631790744467	0.0		0.0
0.143750117724587	0.10256144765772049	0.0		0.07523510971786834
0.07391304347826087	0.021739130434782608	0.0		0.0
0.02056555269922879	0.02056555269922879	0.0		0.0
0.0	0.0	0.08053691275167785		0.0
0.13675213675213674	0.13675213675213674	0.0		0.10887057823870668
0.34916377364572754	0.34916377364572754	0.0		0.12197549572995586
0.100418410041841	0.100418410041841	0.0		0.0
0.3096774193548387	0.3096774193548387	0.0		0.0
0.11647509578544063	0.06130268199233716	0.0		0.09195402298850576
0.0	0.0	0.07228915662650602		0.0
0.23561593770175526	0.23561593770175526	0.0		0.0
0.03065134099616858	0.03065134099616858	0.0		0.0
0.13445378151260504	0.13445378151260504	0.0		0.0
0.02064516129032258	0.02064516129032258	0.0		0.0
0.08722741433021808	0.08722741433021808	0.0		0.0
0.14515793642948369	0.05517241379310345	0.0		0.14932654700087913
0.16916299559471365	0.10572687224669604	0.0		0.10572687224669604
0.05	0.05	0.0		0.0
0.11940298507462686	0.11940298507462686	0.0		0.08955223880597016
0.1385984511567369	0.04145077720207254	0.12435233160621761		0.12435233160621761
0.1557425653047395	0.08764580954538082	0.11009174311926605		0.11009174311926605
0.1642070546796741	0.12681462324623294	0.043875685557586835		0.0
0.10708661417322836	0.031496062992125984	0.0		0.0
0.0303030303030303	0.0303030303030303	0.0		0.0
0.09203737703275185	0.05667060212514757	0.0		0.05989746410426325
0.09527720739219714	0.06570841889117045	0.0		0.049281314168377825
0.02247191011235955	0.02247191011235955	0.0		0.06741573033707865
0.13236600092176695	0.07407407407407407	0.0		0.0
0.08480565371024736	0.08480565371024736	0.08480565371024736		0.25624683634641493
0.13960476659717608	0.13960476659717608	0.0		0.1869511418971542
0.028673835125448036	0.028673835125448036	0.0		0.0
0.16326530612244897	0.16326530612244897	0.0		0.2206100015362782
0.2127310729099826	0.2127310729099826	0.0		0.0
0.15027624309392268	0.04419889502762431	0.0		0.0
0.03018867924528302	0.03018867924528302	0.0		0.0
0.1307272761389494	0.1307272761389494	0.0		0.0
0.14261303799722883	0.07523510971786834	0.07523510971786834		0.1841555247457929
0.1707509881422925	0.09486166007905139	0.0		0.0
0.11566265060240964	0.11566265060240964	0.0		0.0
0.016	0.016	0.0		0.0
0.19613434814092057	0.19613434814092057	0.0		0.06486486486486485
0.29971429773949837	0.24710730492386937	0.0		0.0
0.05150214592274678	0.05150214592274678	0.0		0.05826981562316914
0.15480924612756156	0.15480924612756156	0.0		0.059405940594059396
0.09070294784580499	0.09070294784580499	0.0		0.0
0.05369127516778524	0.05369127516778524	0.05369127516778524		0.045714285714285714
0.1747009369707678	0.1747009369707678	0.0		0.0
0.18360655737704917	0.18360655737704917	0.0		0.0
0.12909990865468254	0.12909990865468254	0.0		0.0
0.06717557251908397	0.030534351145038163	0.0		0.0
0.08717948717948719	0.02564102564102564	0.0		0.0
0.11162790697674417	0.11162790697674417	0.0		0.0
0.1547218977355035	0.1547218977355035	0.0		0.0
0.08725297912323504	0.08725297912323504	0.0		0.08911747425789655
0.1066717143432451	0.06568144499178982	0.0		0.03940886699507389
0.11272440401706797	0.11272440401706797	0.0		0.0
0.0594059405940594	0.0594059405940594	0.0		0.0
0.1855982177967968	0.0979591836734694	0.0		0.14126015908647066
0.15753888019026416	0.15753888019026416	0.0		0.0
0.1736980589172093	0.04278074866310161	0.0		0.0
0.05594405594405594	0.05594405594405594	0.0		0.0
0.15785697989786693	0.15785697989786693	0.0		0.08480565371024736
0.04387321809619523	0.04387321809619523	0.0		0.0
0.05825242718446602	0.05825242718446602	0.0		0.05825242718446602
0.05473204104903079	0.05473204104903079	0.027366020524515394		0.0
0.03864734299516908	0.03864734299516908	0.11594202898550726		0.0
0.07095343680709534	0.07095343680709534	0.0		0.0
0.11188811188811187	0.11188811188811187	0.0		0.0
0.038929440389294405	0.038929440389294405	0.0		0.0
0.1696113074204947	0.1696113074204947	0.0		0.0
0.02150537634408602	0.02150537634408602	0.0		0.0
0.14814814814814814	0.14814814814814814	0.0		0.0
0.06575342465753424	0.06575342465753424	0.0		0.0
0.03678437265214125	0.01965601965601966	0.0		0.0
0.07619047619047618	0.07619047619047618	0.0		0.0
0.15286624203821655	0.15286624203821655	0.0		0.0
0.18698178623225467	0.18698178623225467	0.0		0.0
0.29753115720544526	0.17136131372998223	0.0		0.0
0.11286307053941909	0.03319502074688797	0.0		0.0
0.1983403440923151	0.1983403440923151	0.0		0.0
0.35992411224216536	0.35992411224216536	0.0		0.2861699625234712
0.23883483101116276	0.17511995369725053	0.0		0.0
0.3749904888913769	0.3749904888913769	0.0		0.0
0.32253203916506945	0.32253203916506945	0.0		0.0
0.39269322950292546	0.39269322950292546	0.0		0.0
0.27588076206442275	0.27588076206442275	0.0		0.0
0.20973904280965497	0.20973904280965497	0.0		0.0
0.25612314317550966	0.25612314317550966	0.0		0.0
0.24707051483913392	0.24707051483913392	0.0		0.0
0.25268115390711454	0.25268115390711454	0.0		0.0
0.185790345141169	0.185790345141169	0.0		0.0
0.47587292416901567	0.47587292416901567	0.0		0.0
0.4716484546797469	0.4716484546797469	0.0		0.0
0.3094216434152716	0.3094216434152716	0.0		0.0
0.2451151905148036	0.2451151905148036	0.0		0.0
0.4009376177466332	0.4009376177466332	0.0		0.0
0.46407236599734514	0.46407236599734514	0.0		0.0
0.39836880409094966	0.2537402406018903	0.0		0.16050368375244192
0.2241682273675085	0.2241682273675085	0.0		0.0
0.3084440574002557	0.24938044265340417	0.0		0.11686107939384109
0.16519174041297938	0.16519174041297938	0.0		0.07079646017699115
0.3691549409689222	0.3691549409689222	0.0		0.0
0.25206842323077866	0.25206842323077866	0.0		0.0
0.21961823541256342	0.21961823541256342	0.0		0.0
0.28070175438596484	0.28070175438596484	0.0		0.0
0.4179845718924642	0.3292286973867958	0.09056603773584905		0.09056603773584905
0.28517591762526895	0.28517591762526895	0.0		0.0
0.38606750268848694	0.38606750268848694	0.0		0.0
0.2233676265554817	0.2233676265554817	0.0		0.19106786480893023
0.23561593770175526	0.23561593770175526	0.0		0.0
0.24220183409762897	0.1887090022804249	0.05925925925925926		0.05925925925925926
0.18335852584773915	0.15374390935198706	0.02274881516587678		0.036221396172309045
0.2926902907834996	0.2926902907834996	0.0		0.10126582278481011
0.22119770062400962	0.22119770062400962	0.0		0.02625923603885163
0.260261956289805	0.260261956289805	0.0		0.0
0.1592232206741085	0.10061604799796472	0.05405405405405405		0.0
0.44261422394670125	0.44261422394670125	0.0		0.0
0.1232695901993098	0.1232695901993098	0.0		0.0
0.39750579767232835	0.39750579767232835	0.0		0.0
0.2590427696184706	0.2590427696184706	0.0		0.08292069663312546
0.31322600788349214	0.31322600788349214	0.0		0.0
0.2947486648902057	0.2947486648902057	0.0		0.0
0.36352335336458697	0.36352335336458697	0.0		0.0
0.19415218784692018	0.19415218784692018	0.0		0.13152395759812668
0.24147851519511532	0.24147851519511532	0.0		0.17297297297297298
0.2639261267249704	0.2639261267249704	0.0		0.0
0.15062761506276148	0.15062761506276148	0.0		0.07994471330917582
0.1445745155698911	0.1445745155698911	0.0		0.04439604999860505
0.45210576143470615	0.45210576143470615	0.0		0.0
0.2605470883758139	0.2605470883758139	0.05454545454545454		0.08684902945860465
0.2279261495464099	0.2279261495464099	0.0		0.045283018867924525
0.22786992056264394	0.22786992056264394	0.0		0.0
0.16330586735806	0.16330586735806	0.0		0.0
0.4267557233447781	0.4267557233447781	0.0		0.09302325581395349
0.4221561522943592	0.3344226212541042	0.11059907834101385		0.1760994145704426
0.20209451926448346	0.09523809523809523	0.0		0.0
0.25196850393700787	0.25196850393700787	0.0		0.0
0.26198450834707804	0.26198450834707804	0.0		0.0
0.33520678036654417	0.33520678036654417	0.0		0.0
0.231052978833424	0.231052978833424	0.0		0.05084745762711865
0.9454545454545454	0.3473961178344186	0.0		0.0
0.29076112207963256	0.2605470883758139	0.05454545454545454		0.08684902945860465
0.9454545454545454	0.3473961178344186	0.0		0.0
0.21252371916508542	0.21252371916508542	0.045540796963946875		0.07251152364665282
0.212600286710508	0.212600286710508	0.0		0.0
0.4114666804969399	0.4114666804969399	0.0		0.0
0.38807330915583216	0.38807330915583216	0.0		0.0
0.1895734597156398	0.1895734597156398	0.0		0.0815954800202673
0.3982398568388276	0.3982398568388276	0.0298879202988792		0.14150488519648982
0.3085975823374475	0.21492417675441536	0.0		0.0
0.2796115094764832	0.2796115094764832	0.0		0.0
0.3473961178344186	0.3473961178344186	0.0		0.0
0.34119261573023246	0.34119261573023246	0.0		0.0
0.17442868582861365	0.17442868582861365	0.0		0.15001643364119685
0.21288898585953223	0.21288898585953223	0.0		0.0
0.4507435329946623	0.4507435329946623	0.0		0.0
0.3057324840764331	0.3057324840764331	0.0		0.0
0.1643835616438356	0.1643835616438356	0.1643835616438356		0.0
0.22748548889039827	0.22748548889039827	0.0		0.0
0.4015585223124845	0.4015585223124845	0.0		0.0
0.22764227642276424	0.22764227642276424	0.0		0.0
0.4535117311129772	0.4535117311129772	0.0		0.0
0.2588995458115586	0.2588995458115586	0.0		0.0
0.546544685870167	0.546544685870167	0.0		0.0
0.24733704182385785	0.24733704182385785	0.0		0.0
0.2340462658741801	0.16908660602560197	0.0		0.1288206114694662
0.27920953319435216	0.27920953319435216	0.0		0.0
0.17856809795227122	0.17856809795227122	0.0		0.056074766355140186
0.34951438684560404	0.34951438684560404	0.0		0.0
0.2531766978695507	0.19540168708644906	0.0		0.09479793169463413
0.3765580404297979	0.3765580404297979	0.0		0.0
0.21486264678683611	0.21486264678683611	0.0		0.0
0.36363581737105727	0.29652956361040983	0.0		0.0
0.18181818181818182	0.18181818181818182	0.0		0.0
0.49598100410558477	0.32247740896021976	0.0		0.20406445486600455
0.33520678036654417	0.33520678036654417	0.0		0.0
0.32253203916506945	0.32253203916506945	0.0		0.0
0.2690877002688679	0.19952922594846692	0.0		0.10509233004158025
0.23335923909209022	0.1918043987209549	0.0		0.0358744394618834
0.23037216223025828	0.23037216223025828	0.0		0.0
0.33361055760289404	0.22222222222222224	0.09523809523809523		0.24818625172831302
0.33442262125410416	0.33442262125410416	0.0		0.0
0.3279909955169207	0.3279909955169207	0.0		0.0
0.2093212483326098	0.2093212483326098	0.0		0.0
0.25702811244979923	0.25702811244979923	0.0		0.0
0.2047155694381395	0.15221017861642064	0.047619047619047616		0.0
0.21345711752742277	0.21345711752742277	0.0		0.0
0.2223592174570319	0.2223592174570319	0.0		0.0
0.21345711752742277	0.21345711752742277	0.0		0.0
0.4015585223124845	0.4015585223124845	0.0		0.0
0.23952900178069553	0.23952900178069553	0.0		0.0
0.14213786578411014	0.14213786578411014	0.04316546762589928		0.0
0.23076923076923075	0.23076923076923075	0.0		0.0
0.3057324840764331	0.3057324840764331	0.0		0.0
0.21058021099405713	0.15954830468248693	0.0		0.08571428571428572
0.28046159388132236	0.28046159388132236	0.0		0.0
0.15704208066487416	0.13711454124900715	0.0730593607305936		0.04150850203121611
0.34951438684560404	0.34951438684560404	0.0		0.0
0.3676277042155046	0.3676277042155046	0.0		0.0
0.3287189071981595	0.3287189071981595	0.0		0.0
0.3670926334591606	0.2998223175241365	0.08053691275167785		0.09471418793872016
0.4000167688312758	0.4000167688312758	0.0		0.0
0.14972452121983	0.1587821591209946	0.0		0.10585477274732975
0.2595142549192318	0.2595142549192318	0.0		0.09958506224066391
0.3523895063860252	0.3247546765715797	0.0		0.14312199611155818
0.5028091274238656	0.5028091274238656	0.0		0.0
0.2962292477657832	0.2962292477657832	0.0		0.1481146238828916
0.3883493187173378	0.3883493187173378	0.0		0.0
0.4469549426613775	0.4469549426613775	0.0		0.0
0.546544685870167	0.546544685870167	0.0		0.0
0.18863571315384475	0.12307692307692308	0.07384615384615385		0.08482314932486648
0.4747169575516011	0.4747169575516011	0.0		0.041173756047093404
0.3138331108183486	0.3138331108183486	0.0		0.0
0.3473961178344186	0.3473961178344186	0.0		0.0
0.3702536163884725	0.3702536163884725	0.0		0.0
0.5471298514867304	0.5471298514867304	0.0		0.0
0.2711864406779661	0.2711864406779661	0.0		0.0
0.4009376177466332	0.4009376177466332	0.0		0.0
0.30089427528965385	0.30089427528965385	0.0		0.0
0.24545608283968495	0.18233618233618235	0.0		0.10887057823870668
0.2566114172989414	0.2566114172989414	0.0		0.0
0.49037203760017767	0.3767548011955884	0.0		0.0
0.2043886778939048	0.2043886778939048	0.07843137254901962		0.0
0.22562386520755728	0.22562386520755728	0.0		0.1212121212121212
0.11396011396011396	0.11396011396011396	0.06837606837606837		0.06837606837606837
0.30154613472719977	0.2171629702622739	0.0		0.13268601722842377
0.31322600788349214	0.31322600788349214	0.0		0.0
0.4408832779948375	0.4408832779948375	0.0		0.13550912397796466
0.21157349507912715	0.21157349507912715	0.0		0.0
0.19720532342809613	0.19720532342809613	0.026696329254727477		0.035595105672969966
0.23628691983122363	0.23628691983122363	0.0		0.0
0.4393492726810425	0.3066502276716621	0.0		0.0
0.42802097262187033	0.4362280240375045	0.0		0.1295887657359654
0.22692145464243493	0.22692145464243493	0.057007125890736345		0.057007125890736345
0.2882564035490118	0.2882564035490118	0.0		0.0
0.2551004256741937	0.13708983350088788	0.051282051282051294		0.16330586735806
0.3771076279123622	0.3771076279123622	0.0		0.0
0.32762466284784625	0.32762466284784625	0.0		0.0
0.16007907442082173	0.16007907442082173	0.0		0.14984074118529228
0.339940579624897	0.339940579624897	0.0		0.09056603773584905
0.06751054852320675	0.06751054852320675	0.10126582278481011		0.0
0.32384383865920374	0.32384383865920374	0.0		0.0
0.3836989904020544	0.3836989904020544	0.0		0.0
0.21589589243946913	0.21589589243946913	0.0		0.0
0.17047991743994426	0.11916208343537049	0.05517241379310345		0.0
0.25097486129829405	0.25097486129829405	0.1348314606741573		0.0
0.28348347894500037	0.28348347894500037	0.0		0.0
0.2937663524366274	0.2937663524366274	0.0		0.0
0.44116777223445713	0.44116777223445713	0.0		0.06349206349206349
0.36945937852465194	0.2962292477657832	0.0		0.0
0.16964629864973296	0.16964629864973296	0.0		0.0
0.29285596776489353	0.29285596776489353	0.0		0.0
0.20175140463075766	0.20175140463075766	0.0		0.0
0.2522348050282907	0.2522348050282907	0.0		0.0
0.2964120162821558	0.2964120162821558	0.0		0.0
0.4226079494064604	0.20382165605095542	0.0		0.15286624203821655
0.3114237524440482	0.23889585727859003	0.0641711229946524		0.0
0.30049568866310816	0.30049568866310816	0.0		0.0
0.4554178915551068	0.4554178915551068	0.0		0.0
0.20010459818234147	0.20010459818234147	0.0		0.045627376425855515
0.21345711752742277	0.21345711752742277	0.0		0.0
0.3204723844763208	0.3204723844763208	0.0		0.0
0.200836820083682	0.200836820083682	0.0		0.200836820083682
0.34174740047125735	0.2542395749411987	0.0		0.09756097560975611
0.19299784324134364	0.19299784324134364	0.1212121212121212		0.0
0.19170688776815742	0.19170688776815742	0.0		0.0
0.2751377253248595	0.15342786004535203	0.144		0.1250858708710698
0.3229316024939665	0.3229316024939665	0.0		0.13521126760563382
0.2424242424242425	0.2424242424242425	0.0		0.0
0.313248847048208	0.21386262117014204	0.0		0.0
0.19383259911894277	0.19383259911894277	0.0		0.05286343612334802
0.47458179578858944	0.47458179578858944	0.0		0.0
0.4214763517270574	0.4214763517270574	0.0		0.0
0.29493026749867945	0.29493026749867945	0.0		0.0
0.20528377601764916	0.20528377601764916	0.0		0.08457319633966959
0.2060179262494791	0.1087378640776699	0.09320388349514563		0.04660194174757282
0.38470039894415475	0.38470039894415475	0.0		0.0
0.16330586735806	0.16330586735806	0.051282051282051294		0.0
0.33944895910203166	0.24029704904682328	0.0		0.0
0.462617548835936	0.462617548835936	0.0		0.0
0.1758293234438008	0.1758293234438008	0.0		0.0
0.2643806206287906	0.2643806206287906	0.0		0.0
0.25263157894736843	0.25263157894736843	0.0		0.03018867924528302
0.2526634397591337	0.20709581270044664	0.0794701986754967		0.0
0.23414634146341462	0.23414634146341462	0.0		0.0
0.21946984471296035	0.17511995369725053	0.08108108108108109		0.0
0.38470039894415475	0.38470039894415475	0.0		0.0
0.363523353364587	0.363523353364587	0.0		0.0
0.4419678664590506	0.33767669143241796	0.0		0.0
0.17203448881568312	0.17203448881568312	0.0		0.07063007954323533
0.3919201921270271	0.23883483101116276	0.0		0.257973234824163
0.19496720898870426	0.19496720898870426	0.0		0.0
0.32000000000000006	0.32000000000000006	0.0		0.0
0.31252374637060953	0.31252374637060953	0.0		0.0
0.4119843244838415	0.29466596121602673	0.0		0.2913218815995116
0.20821543564357683	0.20821543564357683	0.0		0.0443138549650094
0.30004606552228885	0.30004606552228885	0.0		0.0
0.3319395069555146	0.3319395069555146	0.0		0.0
0.2833213265722139	0.23997919580734328	0.05555555555555556		0.05555555555555556
0.25422242610889106	0.25422242610889106	0.043875685557586835		0.043875685557586835
0.1755485893416928	0.1755485893416928	0.0		0.07523510971786834
0.23958578085265347	0.23958578085265347	0.0		0.0
0.21225216928197618	0.21225216928197618	0.0		0.0
0.3503134947946075	0.2908186826916696	0.0		0.11345657221865736
0.19649122807017547	0.19649122807017547	0.0		0.0
0.3154931364852223	0.3154931364852223	0.1256544502617801		0.0
0.1762537470858604	0.1762537470858604	0.04848484848484849		0.0
0.16376304132489164	0.12990187062863184	0.02247191011235955		0.04853511825317056
0.38265616143640735	0.38265616143640735	0.0		0.0
0.31342362681591074	0.3180434713215731	0.0		0.2841774561533051
0.303442813433862	0.24123877365621388	0.0		0.19667589759602164
0.3301540311036662	0.2358751547000571	0.0		0.2668004000446347
0.3100662718390535	0.19593651452235236	0.0		0.0
0.4310553597208541	0.4310553597208541	0.0		0.0
0.17620091279209701	0.1452734588025053	0.0		0.10684391368060726
0.210958455849246	0.210958455849246	0.06976744186046512		0.10182000070905146
0.2643403864561914	0.2643403864561914	0.0		0.0
0.4443438716486749	0.4443438716486749	0.0		0.0
0.4293659883346746	0.4293659883346746	0.0		0.0
0.35503771434511067	0.35503771434511067	0.0		0.0625
0.23172784843410674	0.18252218578975082	0.0502092050209205		0.0502092050209205
